jaar	rand	opp
2012	0.917938931	5.24
2012	0.917938931	5.24
2012	0.917938931	5.24
2015	0.917948718	5.85
2015	0.917975567	5.73
2009	0.918032787	2.44
2015	0.918063315	5.37
2009	0.918075423	15.38
2015	0.918148213	56.81
2015	0.918158568	23.46
2009	0.91819464	7.09
2009	0.918200409	4.89
2015	0.918215613	5.38
2009	0.918234065	38.28
2015	0.918238994	3.18
2012	0.918250951	10.52
2015	0.918256131	3.67
2012	0.91826359	25.57
2012	0.918269231	4.16
2012	0.918287938	2.57
2012	0.918291551	21.54
2009	0.918297872	11.75
2009	0.918300654	3.06
2009	0.918367347	1.96
2015	0.918367347	7.84
2009	0.918395574	7.23
2015	0.918402778	5.76
2012	0.918429003	3.31
2009	0.918439716	2.82
2009	0.918454936	2.33
2012	0.918454936	2.33
2015	0.918454936	2.33
2012	0.918454936	4.66
2009	0.918469218	6.01
2015	0.918469218	6.01
2015	0.918478261	3.68
2012	0.918478261	5.52
2015	0.918538688	44.07
2015	0.918552036	4.42
2009	0.918660287	8.36
2009	0.91866732	20.41
2009	0.918683446	10.33
2015	0.918690602	9.47
2015	0.918693285	27.55
2009	0.918699187	2.46
2009	0.918699187	3.69
2015	0.918719212	12.18
2015	0.918727915	2.83
2015	0.918727915	5.66
2009	0.918774967	15.02
2009	0.918781726	1.97
2015	0.918798665	17.98
2012	0.918803419	2.34
2012	0.918803419	9.36
2009	0.918819188	2.71
2012	0.918831169	3.08
2009	0.91884058	3.45
2015	0.918854415	4.19
2015	0.918892186	10.11
2015	0.918918919	2.96
2012	0.918918919	4.07
2015	0.918918919	4.81
2012	0.918936035	15.79
2012	0.918936877	15.05
2009	0.918962723	6.17
2012	0.918967053	11.23
2015	0.918989547	11.48
2012	0.919020716	5.31
2012	0.919023136	7.78
2015	0.91902834	2.47
2009	0.91904048	20.01
2012	0.919062362	22.61
2012	0.919075145	3.46
2015	0.919093851	3.09
2012	0.919148936	2.35
2015	0.919191919	5.94
2012	0.919213974	4.58
2009	0.919230769	2.6
2009	0.919230769	7.8
2015	0.919276577	22.67
2012	0.919277108	8.3
2012	0.919341564	85.05
2012	0.919350474	36.95
2012	0.919354839	1.86
2012	0.919354839	2.48
2015	0.919354839	8.68
2012	0.919382504	5.83
2015	0.91943128	8.44
2009	0.919463087	2.98
2009	0.919463087	4.47
2012	0.919491525	4.72
2009	0.91954023	5.22
2015	0.91954023	8.7
2009	0.919565217	9.2
2009	0.919571046	3.73
2012	0.919573643	10.32
2015	0.91958042	8.58
2015	0.919582245	57.45
2015	0.919587629	4.85
2012	0.91966759	3.61
2012	0.919696735	64.63
2009	0.919708029	10.96
2009	0.919719408	12.83
2009	0.919720768	5.73
2015	0.919724771	4.36
2009	0.919736842	7.6
2015	0.919753086	1.62
2009	0.91977677	28.67
2012	0.919786096	1.87
2015	0.919786096	1.87
2012	0.919786096	3.74
2015	0.919799499	3.99
2015	0.919799499	3.99
2015	0.919811321	4.24
2009	0.919831224	2.37
2012	0.919831224	2.37
2009	0.919831224	23.7
2015	0.91983556	9.73
2015	0.919860627	2.87
2009	0.919871795	3.12
2009	0.919881306	3.37
2012	0.919939577	6.62
2012	0.919950739	8.12
2009	0.919983416	24.12
2015	0.92	1.75
2012	0.92	2
2012	0.92	3
2009	0.92	3.5
2015	0.92	14.5
2015	0.920039487	10.13
2012	0.920099875	8.01
2009	0.920110193	3.63
2009	0.920130399	12.27
2015	0.920149254	53.6
2009	0.920158103	12.65
2012	0.920168067	7.14
2015	0.920187793	2.13
2012	0.92019347	8.27
2015	0.920199501	8.02
2015	0.920224719	8.9
2009	0.920265781	3.01
2012	0.920289855	5.52
2012	0.920289855	26.22
2012	0.92029839	50.94
2009	0.920308483	3.89
2015	0.920318725	7.53
2009	0.920325203	6.15
2009	0.920338983	5.9
2015	0.92037037	5.4
2009	0.920374707	4.27
2012	0.920382166	3.14
2009	0.920391061	7.16
2015	0.92039801	4.02
2015	0.92039801	8.04
2009	0.920408163	9.8
2009	0.920489297	3.27
2009	0.920489297	3.27
2015	0.9204947	22.64
2012	0.920495988	13.71
2009	0.920502092	2.39
2015	0.920508402	46.42
2012	0.920547945	3.65
2012	0.920570265	9.82
2009	0.920577617	2.77
2012	0.9205807	11.71
2012	0.920595533	4.03
2015	0.920595533	4.03
2012	0.920604915	5.29
2012	0.920627596	21.67
2015	0.920634921	2.52
2009	0.920650096	10.46
2015	0.920679887	7.06
2015	0.920701169	11.98
2012	0.920704846	2.27
2012	0.920716113	3.91
2009	0.920731707	6.56
2015	0.920769231	13
2015	0.920774648	5.68
2012	0.920792079	3.03
2009	0.92081448	4.42
2015	0.920827389	14.02
2009	0.920844327	3.79
2009	0.920844327	3.79
2012	0.920850767	28.68
2009	0.920863309	4.17
2015	0.920863309	4.17
2012	0.920886076	6.32
2009	0.920899251	12.01
2009	0.920903955	1.77
2012	0.920903955	5.31
2015	0.920903955	5.31
2015	0.920924574	8.22
2015	0.920930233	4.3
2012	0.920948617	2.53
2009	0.920959774	14.17
2012	0.920962199	5.82
2015	0.920980926	7.34
2015	0.920980926	14.68
2009	0.920982381	18.73
2009	0.921	10
2009	0.921005386	16.71
2012	0.921047411	50.41
2012	0.921052632	2.28
2015	0.921052632	3.04
2015	0.921052632	4.56
2012	0.921099291	11.28
2015	0.921122995	29.92
2015	0.921126761	3.55
2009	0.921182266	2.03
2012	0.921182266	2.03
2015	0.921232877	2.92
2009	0.921296296	2.16
2015	0.921348315	1.78
2012	0.921348315	4.45
2009	0.921364985	6.74
2009	0.921375921	4.07
2015	0.921375921	4.07
2015	0.921378568	18.57
2012	0.921401837	29.39
2015	0.921404682	11.96
2009	0.921409859	41.99
2012	0.921428571	2.8
2015	0.921428571	9.8
2015	0.921453693	8.53
2015	0.921455939	5.22
2012	0.921465969	1.91
2012	0.921483097	9.17
2015	0.921487603	2.42
2015	0.921501053	52.23
2015	0.921511628	3.44
2009	0.921515562	7.39
2012	0.921518987	7.9
2012	0.921524664	13.38
2015	0.921544209	8.03
2012	0.921550095	10.58
2009	0.921568627	2.04
2009	0.921568627	2.04
2009	0.921568627	3.06
2012	0.921568627	38.76
2012	0.921618205	7.91
2012	0.921641791	29.48
2009	0.921652422	7.02
2015	0.921678322	7.15
2009	0.921686747	23.24
2009	0.921693122	9.45
2012	0.921711057	24.78
2009	0.92173913	3.45
2009	0.921768707	11.76
2015	0.9218107	2.43
2012	0.921824104	3.07
2012	0.921832884	7.42
2015	0.92183908	4.35
2015	0.921843687	4.99
2009	0.921855922	8.19
2015	0.921875	2.56
2012	0.921875	3.2
2012	0.921899736	18.95
2009	0.92192691	6.02
2015	0.921933086	2.69
2015	0.921974522	6.28
2009	0.922008547	9.36
2015	0.922009466	92.96
2012	0.922018349	6.54
2015	0.922018349	13.08
2009	0.922022279	23.34
2009	0.92202729	5.13
2015	0.92202729	5.13
2009	0.922077922	2.31
2012	0.922077922	2.31
2015	0.922077922	2.31
2015	0.922077922	8.47
2012	0.922123894	5.65
2009	0.922131148	9.76
2012	0.922155689	3.34
2015	0.922162805	33.66
2012	0.922181818	27.5
2012	0.922190202	3.47
2015	0.922222222	1.8
2012	0.922222222	2.7
2009	0.922222222	5.4
2015	0.922242315	5.53
2012	0.922248804	8.36
2012	0.922268908	4.76
2015	0.922330097	2.06
2012	0.922330097	7.21
2012	0.92236741	13.01
2012	0.922374429	2.19
2012	0.922374429	8.76
2015	0.922382671	5.54
2009	0.92238806	6.7
2015	0.922394678	4.51
2009	0.922413793	2.32
2012	0.92244898	2.45
2009	0.92248062	3.87
2009	0.92248062	3.87
2012	0.92248062	3.87
2009	0.92248062	12.9
2015	0.92248062	24.51
2012	0.922507123	17.55
2015	0.922509225	2.71
2015	0.922540126	14.33
2009	0.922547332	5.81
2012	0.922551253	4.39
2015	0.922580645	4.65
2009	0.922629696	22.36
2009	0.922651934	1.81
2015	0.922651934	3.62
2015	0.922657952	18.36
2015	0.922666667	3.75
2009	0.922666667	7.5
2015	0.922680412	1.94
2012	0.922680412	5.82
2015	0.922680412	23.28
2009	0.922699849	26.52
2015	0.922718188	15.01
2015	0.922755741	4.79
2015	0.922757272	40.91
2012	0.922772277	5.05
2012	0.922779923	10.36
2009	0.922818792	2.98
2009	0.922839506	3.24
2012	0.922844175	6.61
2015	0.922891566	4.15
2015	0.922902494	4.41
2009	0.922928709	10.38
2009	0.92293578	5.45
2012	0.922960725	6.62
2012	0.922972052	14.67
2012	0.923010381	11.56
2012	0.923076923	2.08
2015	0.923076923	2.47
2009	0.923076923	2.86
2009	0.923076923	2.99
2015	0.923076923	3.12
2012	0.923076923	4.42
2015	0.923076923	4.68
2012	0.923076923	6.76
2009	0.923076923	9.36
2012	0.923076923	11.31
2015	0.923175416	7.81
2012	0.923211169	5.73
2009	0.923230309	10.03
2009	0.923234092	34.26
2009	0.923236515	4.82
2015	0.923238696	9.51
2009	0.923264312	32.84
2009	0.923267327	4.04
2009	0.923273657	3.91
2015	0.923273657	7.82
2012	0.923295455	3.52
2012	0.923303835	3.39
2015	0.923312883	3.26
2009	0.923333333	3
2012	0.923344948	2.87
2015	0.923353293	8.35
2015	0.923371648	2.61
2012	0.923387097	2.48
2012	0.923404255	2.35
2015	0.923404255	2.35
2009	0.923410405	6.92
2009	0.923413004	38.91
2009	0.92343934	8.49
2012	0.923444976	2.09
2015	0.923444976	2.09
2012	0.923469388	1.96
2012	0.923476005	7.71
2009	0.923497268	1.83
2012	0.923497268	3.66
2012	0.923497268	5.49
2012	0.923497268	18.3
2012	0.923505384	26.93
2015	0.923541247	4.97
2012	0.923593619	35.73
2012	0.923611111	2.88
2012	0.923611111	2.88
2015	0.923611111	8.64
2012	0.92364532	28.42
2012	0.923705722	14.68
2012	0.923728814	2.36
2015	0.923728814	2.36
2015	0.923747277	4.59
2012	0.923780488	9.84
2012	0.923784494	7.61
2015	0.923839009	16.15
2009	0.923857868	1.97
2012	0.923857868	1.97
2015	0.923857868	1.97
2012	0.923868313	4.86
2012	0.923875433	5.78
2012	0.923877684	15.37
2012	0.923880597	6.7
2015	0.923890063	4.73
2009	0.923896499	6.57
2012	0.923913043	2.76
2009	0.923963134	4.34
2012	0.923970433	9.47
2009	0.923976608	3.42
2015	0.923998158	21.71
2012	0.924021489	13.03
2009	0.924024641	4.87
2012	0.924026591	10.53
2012	0.924026591	10.53
2012	0.924036281	8.82
2012	0.924042485	31.07
2015	0.924050633	3.95
2009	0.924089069	9.88
2012	0.924092409	3.03
2012	0.924114671	5.93
2015	0.924119241	7.38
2009	0.924137931	4.35
2012	0.924157303	3.56
2009	0.924157303	7.12
2015	0.924187726	2.77
2015	0.924190801	11.74
2012	0.924242424	1.98
2015	0.924242424	6.6
2015	0.92431562	6.21
2012	0.924380704	7.67
2012	0.924385633	5.29
2015	0.924413553	23.02
2015	0.924418605	12.04
2015	0.924430228	25.01
2009	0.924444444	4.5
2015	0.924444444	6.75
2012	0.924466338	6.09
2009	0.924489796	4.9
2009	0.92449923	6.49
2012	0.924528302	2.12
2015	0.924528302	3.18
2012	0.924528302	3.71
2012	0.924528302	3.71
2015	0.924528302	7.42
2009	0.924528302	21.2
2012	0.924559778	53.95
2009	0.924561404	5.7
2015	0.924590164	3.05
2015	0.924590164	3.05
2012	0.924623116	1.99
2009	0.924670798	51.64
2015	0.924679487	6.24
2012	0.92469352	22.84
2009	0.92469546	9.03
2012	0.924700915	28.42
2009	0.924731183	7.44
2015	0.924790806	99.19
2009	0.924818841	11.04
2012	0.924826904	10.11
2015	0.924830561	16.23
2009	0.924854024	39.39
2009	0.924855491	1.73
2012	0.924855491	1.73
2015	0.924873096	9.85
2012	0.924882629	2.13
2015	0.924882629	4.26
2009	0.924910608	8.39
2015	0.924924925	3.33
2012	0.924932976	3.73
2012	0.924939467	4.13
2012	0.924939467	8.26
2009	0.924944812	4.53
2012	0.924954792	11.06
2012	0.924961715	6.53
2009	0.924974824	19.86
2015	0.924977935	11.33
2009	0.925	2.4
2012	0.925	2.4
2015	0.925	3.6
2009	0.925	4.8
2009	0.925012095	20.67
2009	0.925019732	12.67
2009	0.92502343	10.67
2012	0.925093633	2.67
2012	0.925120773	20.7
2015	0.925143954	5.21
2012	0.925149701	3.34
2009	0.925176056	11.36
2015	0.925185608	17.51
2012	0.92519685	2.54
2015	0.925207756	3.61
2012	0.925209542	15.51
2009	0.925255704	12.71
2015	0.925257732	23.28
2012	0.925281474	9.77
2012	0.925287356	3.48
2012	0.925287356	8.7
2012	0.925297114	5.89
2015	0.925311203	2.41
2015	0.925324675	3.08
2015	0.925355092	33.09
2009	0.925373134	3.35
2009	0.925399645	5.63
2009	0.925465839	9.66
2009	0.925479452	18.25
2012	0.925490196	2.55
2009	0.925501433	3.49
2009	0.92555332	4.97
2012	0.925561798	42.72
2009	0.925581395	2.15
2015	0.925581395	4.3
2012	0.925598991	15.86
2015	0.925601751	4.57
2015	0.925609756	8.2
2015	0.925625	16
2012	0.925632911	6.32
2009	0.925636008	10.22
2015	0.925650558	2.69
2012	0.925665947	55.56
2015	0.925667828	8.61
2012	0.925690021	4.71
2015	0.925729443	3.77
2012	0.925734024	5.79
2012	0.925742574	2.02
2012	0.92575406	4.31
2009	0.925764192	2.29
2015	0.925764192	2.29
2009	0.925767586	25.73
2012	0.925795053	2.83
2015	0.925802879	9.03
2009	0.925824176	3.64
2009	0.925831202	3.91
2012	0.925851703	4.99
2012	0.925855513	5.26
2009	0.925858951	22.12
2009	0.925867508	6.34
2015	0.925885559	18.35
2012	0.925894378	11.74
2012	0.925899788	14.17
2012	0.925925926	2.16
2015	0.925925926	2.16
2009	0.925925926	2.7
2009	0.925925926	2.97
2009	0.925925926	3.24
2015	0.925925926	4.59
2012	0.925925926	5.13
2012	0.925925926	6.48
2012	0.925976696	14.59
2015	0.925979681	6.89
2009	0.926008969	4.46
2012	0.926015279	24.87
2009	0.926020408	3.92
2015	0.926027397	3.65
2015	0.926035503	3.38
2012	0.926045016	3.11
2009	0.926056338	2.84
2009	0.926059513	11.09
2015	0.926078029	4.87
2012	0.926080893	7.17
2009	0.926108374	2.03
2012	0.926108374	2.03
2015	0.926127527	12.86
2015	0.926153846	9.75
2012	0.926153846	26
2012	0.926253687	3.39
2012	0.926267281	4.34
2009	0.926275992	5.29
2009	0.926281301	42.73
2009	0.926335175	10.86
2015	0.926369863	5.84
2009	0.926415094	5.3
2015	0.926451613	7.75
2015	0.926470588	2.72
2015	0.926470588	4.76
2009	0.926470588	9.52
2015	0.926503341	4.49
2009	0.926517572	3.13
2009	0.926530612	2.45
2009	0.926553672	1.77
2009	0.926561428	14.57
2012	0.926587302	5.04
2015	0.926591175	25.61
2015	0.926605505	6.54
2009	0.926620465	49.06
2009	0.92662884	51.11
2012	0.926630435	3.68
2012	0.926633166	9.95
2012	0.926646707	6.68
2012	0.926701571	1.91
2015	0.926701571	1.91
2012	0.926701571	24.83
2012	0.926712693	18.83
2015	0.926724138	2.32
2012	0.926778243	9.56
2009	0.92678074	25.13
2015	0.926788686	6.01
2015	0.926796508	14.89
2015	0.926829268	2.46
2009	0.926851026	11.21
2009	0.92685925	16.27
2015	0.926861702	7.52
2012	0.926870038	47.86
2015	0.926875594	10.53
2015	0.92689295	7.66
2012	0.926893717	34.06
2015	0.926894702	14.91
2012	0.92689851	14.09
2009	0.926923077	2.6
2015	0.926949654	10.13
2012	0.927027027	3.7
2012	0.927028325	20.83
2012	0.927031509	6.03
2015	0.927058824	4.25
2009	0.927083333	4.8
2015	0.927125506	2.47
2009	0.927152318	4.53
2015	0.927152318	6.04
2012	0.927194861	4.67
2012	0.927194861	4.67
2012	0.927203065	2.61
2015	0.927219796	6.87
2012	0.927236971	10.17
2015	0.927243067	30.65
2009	0.927252378	35.74
2012	0.927260132	28.87
2012	0.927272727	2.2
2015	0.927272727	2.2
2015	0.927272727	3.85
2009	0.927272727	5.5
2009	0.927312775	4.54
2015	0.927314461	13.07
2012	0.927318296	3.99
2015	0.927320076	42.24
2015	0.927322907	10.87
2015	0.927360775	4.13
2009	0.927404719	5.51
2015	0.927437642	22.05
2015	0.927444795	3.17
2015	0.92746114	1.93
2015	0.92746114	1.93
2015	0.92746114	1.93
2015	0.927467301	8.41
2015	0.927492447	6.62
2009	0.9275	12
2009	0.927509294	16.14
2015	0.927512356	12.14
2012	0.927518428	8.14
2012	0.927536232	3.45
2015	0.927536232	4.83
2015	0.927536232	5.52
2009	0.927553444	42.1
2012	0.927559055	19.05
2015	0.927570093	4.28
2015	0.927576602	3.59
2012	0.9276	25
2009	0.927645788	9.26
2015	0.927645788	9.26
2012	0.927648579	3.87
2012	0.927659574	2.35
2015	0.927672956	3.18
2009	0.927672956	6.36
2009	0.927710843	4.15
2012	0.927731092	5.95
2009	0.927738928	4.29
2015	0.927745665	3.46
2015	0.927756654	2.63
2015	0.92776886	6.23
2012	0.9277726	21.46
2009	0.927777778	41.4
2012	0.927835052	4.85
2009	0.927857936	18.02
2015	0.927864215	7.07
2015	0.927877947	7.21
2015	0.927893738	5.27
2009	0.927899687	3.19
2012	0.927927928	3.33
2012	0.927966102	2.36
2009	0.927973199	5.97
2009	0.927980132	12.08
2009	0.927983539	4.86
2012	0.928	3.75
2009	0.928020566	7.78
2012	0.928021555	25.98
2012	0.928089489	56.32
2015	0.928104575	3.06
2009	0.928113879	28.1
2012	0.928115016	6.26
2009	0.928125	3.2
2012	0.928125	3.2
2012	0.928170595	8.91
2015	0.928205128	1.95
2012	0.928217822	4.04
2015	0.928251121	4.46
2009	0.928256654	56.73
2015	0.928270042	4.74
2012	0.928297546	26.08
2012	0.928301887	15.9
2015	0.928315412	2.79
2009	0.928327645	2.93
2015	0.928327645	2.93
2015	0.928338762	9.21
2009	0.928388747	3.91
2015	0.928388747	3.91
2015	0.928425358	9.78
2009	0.928429423	5.03
2009	0.928442029	11.04
2012	0.928476821	7.55
2012	0.928495197	9.37
2012	0.928571429	1.96
2012	0.928571429	1.96
2009	0.928571429	2.1
2012	0.928571429	2.24
2015	0.928571429	2.66
2012	0.928571429	3.5
2015	0.928571429	3.64
2012	0.928571429	4.34
2012	0.928571429	5.18
2009	0.928571429	8.54
2012	0.928609483	18.77
2009	0.928623988	13.59
2015	0.928673324	7.01
2012	0.928684628	6.31
2009	0.928698752	5.61
2012	0.928707224	10.52
2015	0.928717949	19.5
2015	0.928786359	9.97
2012	0.928795812	9.55
2015	0.928795812	28.65
2009	0.928813559	2.95
2015	0.928813559	2.95
2015	0.928838951	2.67
2015	0.928888889	2.25
2012	0.928888889	18
2015	0.928924363	26.31
2009	0.92893401	1.97
2015	0.92893401	1.97
2012	0.928947368	15.2
2012	0.929032258	3.1
2009	0.929045431	19.59
2012	0.929045431	19.59
2012	0.929046563	4.51
2009	0.929065744	11.56
2012	0.929078014	2.82
2009	0.929092805	28.77
2012	0.929133858	3.81
2012	0.929133858	13.97
2012	0.929140833	11.29
2012	0.929155313	11.01
2015	0.929171669	8.33
2015	0.9291722	45.18
2015	0.929186228	25.56
2009	0.92920354	2.26
2009	0.92920354	3.39
2015	0.929213483	8.9
2015	0.929214929	23.31
2009	0.929223744	4.38
2009	0.929245283	2.12
2009	0.929245283	4.24
2009	0.929274293	16.26
2009	0.929292929	1.98
2015	0.929292929	2.97
2009	0.929292929	4.95
2012	0.929347826	1.84
2015	0.929347826	1.84
2012	0.929389313	10.48
2015	0.929390997	11.33
2012	0.929411765	5.1
2015	0.929417826	19.41
2015	0.929421094	12.61
2009	0.929473106	36.44
2012	0.929478138	7.09
2015	0.929482874	14.89
2015	0.929487179	7.8
2009	0.929515419	2.27
2009	0.929522498	43.56
2012	0.929577465	3.55
2015	0.929577465	3.55
2015	0.929606625	9.66
2009	0.92962963	2.7
2009	0.929632525	12.79
2009	0.929663609	6.54
2012	0.92967033	4.55
2015	0.929682638	16.07
2015	0.9296875	8.96
2009	0.92971246	12.52
2015	0.92972973	3.7
2015	0.92972973	7.4
2009	0.929742389	12.81
2009	0.929752066	2.42
2015	0.929752066	2.42
2015	0.929752066	4.84
2009	0.929752066	7.26
2009	0.92975795	21.07
2012	0.929765886	2.99
2009	0.929795918	12.25
2009	0.929824561	2.28
2015	0.929856115	38.92
2012	0.929859719	4.99
2015	0.929859719	4.99
2009	0.929889299	2.71
2009	0.929889299	2.71
2009	0.929889299	5.42
2012	0.929903057	13.41
2009	0.929906542	4.28
2015	0.929961089	2.57
2009	0.929984779	6.57
2015	0.93	3
2009	0.93	5
2015	0.930038511	15.58
2012	0.930041152	2.43
2015	0.930041152	2.43
2009	0.930049261	10.15
2015	0.930068165	39.61
2015	0.93006993	2.86
2012	0.930091185	3.29
2012	0.930091185	3.29
2009	0.930116473	6.01
2009	0.930131004	2.29
2015	0.930131004	2.29
2009	0.930147059	2.72
2009	0.930147059	2.72
2012	0.93018018	4.44
2009	0.930232558	2.58
2012	0.930232558	14.19
2012	0.930268199	13.05
2012	0.930278884	5.02
2012	0.930278884	5.02
2015	0.930294906	7.46
2015	0.93030303	3.3
2012	0.930313589	2.87
2012	0.930322581	7.75
2015	0.930348259	4.02
2015	0.930348259	14.07
2012	0.93038822	7.47
2009	0.93040293	2.73
2012	0.93040293	2.73
2012	0.93040293	5.46
2009	0.930434783	2.3
2012	0.930434783	2.3
2015	0.930434783	3.45
2015	0.930434783	3.45
2009	0.930434783	4.6
2009	0.930446194	7.62
2012	0.930451128	10.64
2009	0.930475087	8.63
2009	0.930481283	1.87
2012	0.930481283	3.74
2012	0.930493274	13.38
2009	0.930501931	2.59
2015	0.930501931	2.59
2009	0.930513595	3.31
2015	0.930526316	4.75
2012	0.930555556	7.2
2012	0.930555556	8.64
2012	0.930555556	12.96
2012	0.930599369	3.17
2015	0.930599369	3.17
2015	0.930599369	3.17
2015	0.930604982	5.62
2012	0.930635838	6.92
2012	0.930680359	15.58
2009	0.930693069	2.02
2012	0.930693069	4.04
2015	0.930693069	6.06
2009	0.930704898	8.37
2015	0.930735931	2.31
2012	0.930756844	12.42
2009	0.930784124	20.66
2009	0.930795848	2.89
2009	0.930795848	2.89
2012	0.93081761	3.18
2012	0.93081761	3.18
2012	0.930827068	6.65
2009	0.930835735	3.47
2009	0.930851064	11.28
2015	0.930864198	4.05
2012	0.930875576	2.17
2012	0.930902111	5.21
2015	0.930921053	3.04
2009	0.930930931	3.33
2009	0.930941097	14.77
2015	0.930955994	13.18
2015	0.930985915	7.1
2015	0.931007137	12.61
2015	0.931034483	2.61
2012	0.931034483	2.9
2015	0.931034483	3.19
2009	0.931034483	6.38
2012	0.931034483	15.66
2009	0.931034483	25.23
2012	0.931041181	51.48
2009	0.931099435	201.74
2015	0.931111111	4.5
2015	0.931137725	3.34
2015	0.93114241	6.39
2009	0.931147541	6.1
2009	0.93115942	2.76
2012	0.931174089	2.47
2009	0.931192661	2.18
2015	0.931192661	2.18
2015	0.931192661	2.18
2009	0.931192661	4.36
2012	0.931200966	16.57
2009	0.931226766	5.38
2009	0.93122807	14.25
2009	0.931263858	4.51
2015	0.931282051	9.75
2012	0.931288344	8.15
2015	0.93129771	6.55
2012	0.931311329	11.21
2009	0.931330472	2.33
2015	0.931330472	13.98
2015	0.931390977	10.64
2015	0.931419458	6.27
2012	0.931438127	5.98
2009	0.931448763	14.15
2012	0.931451613	2.48
2015	0.931472081	3.94
2012	0.931477516	4.67
2012	0.931484502	12.26
2015	0.931506849	2.19
2012	0.931513903	19.42
2015	0.931540342	4.09
2015	0.931547619	13.44
2009	0.931578947	1.9
2009	0.931589537	4.97
2015	0.931596091	3.07
2009	0.931623932	2.34
2009	0.931623932	3.51
2012	0.931693989	3.66
2012	0.931746032	6.3
2009	0.931750742	3.37
2012	0.931764706	4.25
2012	0.931818182	2.2
2012	0.931818182	2.2
2009	0.931818182	2.64
2015	0.931818182	2.64
2012	0.931863727	4.99
2015	0.931869796	13.21
2012	0.931882687	10.57
2009	0.931899642	2.79
2009	0.931914894	2.35
2012	0.931914894	2.35
2012	0.931914894	2.35
2009	0.931924883	4.26
2009	0.931937173	9.55
2012	0.931946007	17.78
2012	0.931985294	5.44
2015	0.931985294	5.44
2012	0.932	2.5
2012	0.932003626	11.03
2009	0.932011331	3.53
2012	0.932011331	3.53
2015	0.932011331	7.06
2009	0.932038835	7.21
2009	0.932051052	55.63
2015	0.932075472	2.65
2015	0.932079415	9.57
2009	0.932098765	3.24
2012	0.932114883	3.83
2015	0.932119205	6.04
2009	0.932126697	2.21
2012	0.932126697	6.63
2009	0.932131495	9.43
2015	0.932132964	7.22
2012	0.932145886	11.79
2012	0.932160804	15.92
2012	0.932161426	80.78
2012	0.932183908	8.7
2012	0.93220339	1.77
2015	0.932230102	50.76
2015	0.932242991	8.56
2012	0.932249322	11.07
2012	0.932258065	3.1
2012	0.932259488	45.32
2015	0.932270916	2.51
2015	0.932270916	7.53
2009	0.93227991	8.86
2009	0.932283465	12.7
2012	0.932291667	3.84
2015	0.932291667	5.76
2015	0.932301741	5.17
2012	0.93232476	198.3
