IDPlots	Periode	IDGroup	PlotWeight	StartPeriode	DateDendro	Reeks	NbSpec	StandType	OwnerType	ForestType	UBBP_MeerDan10Jr	UBBP	ForestAge	Frag	pnv	Paired_1_2	fpnv	Frag2	fPeriode	fpnvGroup	FragInv	Weight	Year	Rand
172019	2	172019_1	1	1	2011	3	7	loofhout	Privaat	I	FALSE	FALSE	recent	0.6843762	79	TRUE	79	0.159142602867069	VBI 2	Arm Eiken-beukenbos	0.3156238	1	2011	Volledig in bos
172027	2	172027_2	1	2	2011	3	2	gemengd naaldhout	Publiek	I	FALSE	FALSE	NA	0.5069975	78	FALSE	78	-0.881248547702032	VBI 2	Arm Eiken-beukenbos	0.4930025	1	2011	Volledig in bos
172032	1	172032_1	1	1	1998	2	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7837823	78	TRUE	78	0.742195848564478	VBI 1	Arm Eiken-beukenbos	0.2162177	1	1998	Volledig in bos
172032	2	172032_1	1	1	2010	2	3	naaldhout	Privaat	I	FALSE	FALSE	recent	0.7837823	78	TRUE	78	0.742195848564478	VBI 2	Arm Eiken-beukenbos	0.2162177	1	2010	Volledig in bos
172040	1	172040_1	1	1	1998	2	1	naaldhout	Privaat	I	FALSE	FALSE	recent	0.8067839	78	TRUE	78	0.877108671180329	VBI 1	Arm Eiken-beukenbos	0.1932161	1	1998	Volledig in bos
172040	2	172040_1	0.92	1	2010	2	2	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.8067839	78	TRUE	78	0.877108671180329	VBI 2	Arm Eiken-beukenbos	0.1932161	0.92	2010	Rand
172044	1	172044_1	1	1	1998	3	2	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.7541088	79	TRUE	79	0.568149884723204	VBI 1	Arm Eiken-beukenbos	0.2458912	1	1998	Volledig in bos
172044	2	172044_1	1	1	2011	3	3	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7541088	79	TRUE	79	0.568149884723204	VBI 2	Arm Eiken-beukenbos	0.2458912	1	2011	Volledig in bos
172047	1	172047_1	1	1	1999	2	3	naaldhout	Privaat	NA	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
172048	1	172048_1	1	1	1998	2	1	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.7055173	79	FALSE	79	0.283142910419759	VBI 1	Arm Eiken-beukenbos	0.2944827	1	1998	Volledig in bos
172048	2	172048_2	1	2	2010	2	2	naaldhout	Privaat	I	FALSE	FALSE	recent	0.7055173	79	FALSE	79	0.283142910419759	VBI 2	Arm Eiken-beukenbos	0.2944827	1	2010	Volledig in bos
172052	1	172052_1	1	1	1999	3	1	loofhout	Privaat	I	FALSE	FALSE	recent	0.7150698	20	FALSE	20	0.339171827453266	VBI 1	Elzenbroekbos	0.2849302	1	1999	Volledig in bos
172052	2	172052_2	1	2	2011	3	6	loofhout	Privaat	I	FALSE	FALSE	recent	0.7150698	20	FALSE	20	0.339171827453266	VBI 2	Elzenbroekbos	0.2849302	1	2011	Volledig in bos
172060	1	172060_1	1	1	1999	3	2	gemengd loofhout	Publiek	NA	FALSE	FALSE	recent	0.5452571	79	FALSE	79	-0.656841957371211	VBI 1	Arm Eiken-beukenbos	0.4547429	1	1999	Volledig in bos
172060	2	172060_2	0.58	2	2011	3	4	loofhout	Privaat	I	FALSE	FALSE	recent	0.5452571	79	FALSE	79	-0.656841957371211	VBI 2	Arm Eiken-beukenbos	0.4547429	0.58	2011	Rand
172061	2	172061_2	0.59	2	2010	2	3	niet van toepassing	Publiek	I	FALSE	FALSE	recent	0.4019079	79	FALSE	79	-1.49763760600975	VBI 2	Arm Eiken-beukenbos	0.5980921	0.59	2010	Rand
172062	1	172062_1	1	1	1999	2	3	loofhout	Privaat	NA	FALSE	FALSE	NA	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
172066	2	172066_2	0.87	2	2011	3	11	niet van toepassing	Privaat	I	FALSE	FALSE	NA	0.5190479	69	FALSE	69	-0.810568530761904	VBI 2	Eiken-beukenbos	0.4809521	0.87	2011	Rand
172069	2	172069_2	0.82	2	2010	2	6	niet van toepassing	Publiek	I	FALSE	FALSE	recent	0.5642228	79	FALSE	79	-0.545601168909302	VBI 2	Arm Eiken-beukenbos	0.4357772	0.82	2010	Rand
172070	2	172070_2	0.95	2	2010	2	4	loofhout	Privaat	D	FALSE	FALSE	recent	0.6817226	79	FALSE	79	0.143578265338661	VBI 2	Arm Eiken-beukenbos	0.3182774	0.95	2010	Rand
172077	2	172077_2	0.87	2	2010	2	9	naaldhout	Privaat	I	FALSE	FALSE	NA	0.6823721	79	FALSE	79	0.147387821121259	VBI 2	Arm Eiken-beukenbos	0.3176279	0.87	2010	Rand
172082	2	172082_2	1	2	2011	3	3	loofhout	Privaat	D	FALSE	FALSE	NA	0.4339537	79	FALSE	79	-1.30967723234083	VBI 2	Arm Eiken-beukenbos	0.5660463	1	2011	Volledig in bos
172083	1	172083_1	1	1	1999	3	5	naaldhout	Privaat	I	FALSE	FALSE	recent	0.6030605	79	TRUE	79	-0.317803809990461	VBI 1	Arm Eiken-beukenbos	0.3969395	1	1999	Volledig in bos
172083	2	172083_1	1	1	2011	3	5	gemengd naaldhout	Publiek	I	FALSE	TRUE	recent	0.6030605	79	TRUE	79	-0.317803809990461	VBI 2	Arm Eiken-beukenbos	0.3969395	1	2011	Volledig in bos
172085	1	172085_1	1	1	1999	2	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7268564	78	TRUE	78	0.408304560612872	VBI 1	Arm Eiken-beukenbos	0.2731436	1	1999	Volledig in bos
172085	2	172085_1	1	1	2010	2	4	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7268564	78	TRUE	78	0.408304560612872	VBI 2	Arm Eiken-beukenbos	0.2731436	1	2010	Volledig in bos
172088	2	172088_2	1	2	2010	2	4	loofhout	Privaat	D	TRUE	TRUE	recent	0.5274049	79	FALSE	79	-0.761551659822462	VBI 2	Arm Eiken-beukenbos	0.4725951	1	2010	Volledig in bos
172092	2	172092_2	1	2	2011	3	1	naaldhout	Publiek	I	FALSE	FALSE	NA	0.782209	78	FALSE	78	0.732967866866617	VBI 2	Arm Eiken-beukenbos	0.217791	1	2011	Volledig in bos
172099	1	172099_1	1	1	1999	3	3	loofhout	Privaat	J	FALSE	FALSE	recent	0.7103204	79	FALSE	79	0.311314854036994	VBI 1	Arm Eiken-beukenbos	0.2896796	1	1999	Volledig in bos
172099	2	172099_2	1	2	2011	3	4	gemengd loofhout	Privaat	J	FALSE	FALSE	recent	0.7103204	79	FALSE	79	0.311314854036994	VBI 2	Arm Eiken-beukenbos	0.2896796	1	2011	Volledig in bos
172100	2	172100_2	1	2	2011	3	5	loofhout	Privaat	J	FALSE	FALSE	recent	0.670548	79	FALSE	79	0.0780351367039973	VBI 2	Arm Eiken-beukenbos	0.329452	1	2011	Volledig in bos
172104	1	172104_1	1	1	1998	2	2	loofhout	Privaat	NA	FALSE	TRUE	recent	0.4488753	79	TRUE	79	-1.2221565740412	VBI 1	Arm Eiken-beukenbos	0.5511247	1	1998	Volledig in bos
172104	2	172104_1	0.26	1	2010	2	3	niet van toepassing	Privaat	I	TRUE	TRUE	recent	0.4488753	79	TRUE	79	-1.2221565740412	VBI 2	Arm Eiken-beukenbos	0.5511247	0.26	2010	Rand
172105	2	172105_2	0.85	2	2011	3	6	niet van toepassing	Privaat	I	FALSE	FALSE	NA	0.4399276	78	FALSE	78	-1.27463811719124	VBI 2	Arm Eiken-beukenbos	0.5600724	0.85	2011	Rand
172108	1	172108_1	1	1	1999	3	5	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.783218	78	FALSE	78	0.738886022039274	VBI 1	Arm Eiken-beukenbos	0.216782	1	1999	Volledig in bos
172108	2	172108_2	1	2	2011	3	6	naaldhout	Privaat	I	FALSE	FALSE	recent	0.783218	78	FALSE	78	0.738886022039274	VBI 2	Arm Eiken-beukenbos	0.216782	1	2011	Volledig in bos
172111	2	172111_2	0.79	2	2010	2	3	loofhout	Privaat	I	FALSE	FALSE	recent	0.3250653	79	FALSE	79	-1.94834764631741	VBI 2	Arm Eiken-beukenbos	0.6749347	0.79	2010	Rand
172114	1	172114_1	1	1	1999	3	1	naaldhout	Privaat	I	FALSE	FALSE	recent	NA	78	FALSE	78	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
172116	2	172116_2	1	2	2011	3	4	naaldhout	Privaat	I	FALSE	FALSE	recent	0.7711582	78	FALSE	78	0.668150870650561	VBI 2	Arm Eiken-beukenbos	0.2288418	1	2011	Volledig in bos
172117	1	172117_1	1	1	1999	2	4	loofhout	Privaat	I	FALSE	FALSE	recent	NA	20	FALSE	20	NA	VBI 1	Elzenbroekbos	NA	1	1999	Volledig in bos
172126	1	172126_1	1	1	1999	2	1	gemengd naaldhout	Privaat	NA	FALSE	FALSE	recent	NA	78	FALSE	78	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
172128	2	172128_2	0.69	2	2010	2	1	loofhout	Publiek	I	FALSE	FALSE	NA	NA	78	FALSE	78	NA	VBI 2	Arm Eiken-beukenbos	NA	0.69	2010	Rand
172132	1	172132_1	1	1	1999	3	5	naaldhout	Privaat	I	FALSE	FALSE	recent	NA	78	FALSE	78	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
172133	1	172133_1	1	1	1999	2	1	naaldhout	Privaat	I	FALSE	FALSE	recent	0.723234	78	FALSE	78	0.387057855660014	VBI 1	Arm Eiken-beukenbos	0.276766	1	1999	Volledig in bos
172133	2	172133_2	0.53	2	2010	2	4	naaldhout	Privaat	I	FALSE	FALSE	recent	0.723234	78	FALSE	78	0.387057855660014	VBI 2	Arm Eiken-beukenbos	0.276766	0.53	2010	Rand
172134	2	172134_2	1	2	2010	2	6	naaldhout	Privaat	I	FALSE	FALSE	NA	0.7799227	78	FALSE	78	0.719557878589862	VBI 2	Arm Eiken-beukenbos	0.2200773	1	2010	Volledig in bos
172139	2	172139_2	0.58	2	2011	3	5	niet van toepassing	Privaat	I	FALSE	FALSE	NA	0.4437719	79	FALSE	79	-1.25208988732974	VBI 2	Arm Eiken-beukenbos	0.5562281	0.58	2011	Rand
172140	1	172140_1	1	1	1999	3	5	naaldhout	Privaat	NA	FALSE	FALSE	NA	0.7398387	79	FALSE	79	0.484450512939917	VBI 1	Arm Eiken-beukenbos	0.2601613	1	1999	Volledig in bos
172140	2	172140_2	1	2	2011	3	7	loofhout	Privaat	I	FALSE	FALSE	NA	0.7398387	79	FALSE	79	0.484450512939917	VBI 2	Arm Eiken-beukenbos	0.2601613	1	2011	Volledig in bos
172146	1	172146_1	1	1	1999	3	3	loofhout	Privaat	D	FALSE	FALSE	recent	0.6441323	20	FALSE	20	-0.0769026349455201	VBI 1	Elzenbroekbos	0.3558677	1	1999	Volledig in bos
172148	1	172148_1	1	1	1999	3	5	loofhout	Privaat	C	FALSE	FALSE	recent	0.7146184	20	FALSE	20	0.336524200847778	VBI 1	Elzenbroekbos	0.2853816	1	1999	Volledig in bos
172148	2	172148_2	1	2	2011	3	5	loofhout	Privaat	C	FALSE	FALSE	recent	0.7146184	20	FALSE	20	0.336524200847778	VBI 2	Elzenbroekbos	0.2853816	1	2011	Volledig in bos
172154	1	172154_1	1	1	1999	3	3	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.7798405	78	FALSE	78	0.719075745433081	VBI 1	Arm Eiken-beukenbos	0.2201595	1	1999	Volledig in bos
172154	2	172154_2	1	2	2011	3	6	naaldhout	Privaat	I	FALSE	FALSE	recent	0.7798405	78	FALSE	78	0.719075745433081	VBI 2	Arm Eiken-beukenbos	0.2201595	1	2011	Volledig in bos
172155	1	172155_1	1	1	1999	3	4	gemengd naaldhout	Privaat	NA	FALSE	FALSE	recent	0.5626505	78	FALSE	78	-0.554823285240292	VBI 1	Arm Eiken-beukenbos	0.4373495	1	1999	Volledig in bos
172155	2	172155_2	1	2	2011	3	4	gemengd naaldhout	Privaat	I	FALSE	FALSE	recent	0.5626505	78	FALSE	78	-0.554823285240292	VBI 2	Arm Eiken-beukenbos	0.4373495	1	2011	Volledig in bos
173008	1	173008_1	1	1	1999	10	2	loofhout	Privaat	D	FALSE	FALSE	recent	0.4431909	69	FALSE	69	-1.25549766548169	VBI 1	Eiken-beukenbos	0.5568091	1	1999	Volledig in bos
173008	2	173008_2	1	2	2017	10	2	loofhout	Privaat	D	FALSE	FALSE	recent	0.4431909	69	FALSE	69	-1.25549766548169	VBI 2	Eiken-beukenbos	0.5568091	1	2017	Volledig in bos
173009	1	173009_1	1	1	1999	1	1	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.7552817	78	FALSE	78	0.575029373525988	VBI 1	Arm Eiken-beukenbos	0.2447183	1	1999	Volledig in bos
173009	2	173009_2	1	2	2010	1	3	naaldhout	Privaat	I	FALSE	FALSE	recent	0.7552817	78	FALSE	78	0.575029373525988	VBI 2	Arm Eiken-beukenbos	0.2447183	1	2010	Volledig in bos
173011	1	173011_1	1	1	1999	1	1	naaldhout	Publiek	NA	FALSE	FALSE	NA	0.6863121	78	FALSE	78	0.170497366592289	VBI 1	Arm Eiken-beukenbos	0.3136879	1	1999	Volledig in bos
173011	2	173011_2	1	2	2010	1	1	naaldhout	Publiek	I	FALSE	FALSE	NA	0.6863121	78	FALSE	78	0.170497366592289	VBI 2	Arm Eiken-beukenbos	0.3136879	1	2010	Volledig in bos
173013	1	173013_1	1	1	1999	10	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	NA	78	FALSE	78	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
173017	1	173017_1	1	1	1999	1	2	naaldhout	Privaat	I	FALSE	FALSE	recent	0.6701134	78	TRUE	78	0.0754860482619386	VBI 1	Arm Eiken-beukenbos	0.3298866	1	1999	Volledig in bos
173017	2	173017_1	1	1	2010	1	2	naaldhout	Privaat	I	FALSE	FALSE	recent	0.6701134	78	TRUE	78	0.0754860482619386	VBI 2	Arm Eiken-beukenbos	0.3298866	1	2010	Volledig in bos
173020	1	173020_1	1	1	1999	1	1	naaldhout	Privaat	I	FALSE	FALSE	recent	0.693725	78	TRUE	78	0.21397674466899	VBI 1	Arm Eiken-beukenbos	0.306275	1	1999	Volledig in bos
173020	2	173020_1	1	1	2010	1	2	naaldhout	Publiek	I	FALSE	FALSE	recent	0.693725	78	TRUE	78	0.21397674466899	VBI 2	Arm Eiken-beukenbos	0.306275	1	2010	Volledig in bos
173025	1	173025_1	1	1	1999	1	1	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.5648128	78	FALSE	78	-0.542140602455519	VBI 1	Arm Eiken-beukenbos	0.4351872	1	1999	Volledig in bos
173025	2	173025_2	0.56	2	2010	1	1	niet van toepassing	Privaat	I	FALSE	FALSE	recent	0.5648128	78	FALSE	78	-0.542140602455519	VBI 2	Arm Eiken-beukenbos	0.4351872	0.56	2010	Rand
173029	1	173029_1	1	1	1999	10	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7158661	78	FALSE	78	0.3438424190925	VBI 1	Arm Eiken-beukenbos	0.2841339	1	1999	Volledig in bos
173029	2	173029_2	1	2	2017	10	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7158661	78	FALSE	78	0.3438424190925	VBI 2	Arm Eiken-beukenbos	0.2841339	1	2017	Volledig in bos
173030	1	173030_1	1	1	1999	10	4	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7676107	78	FALSE	78	0.647343481676327	VBI 1	Arm Eiken-beukenbos	0.2323893	1	1999	Volledig in bos
173030	2	173030_2	0.83	2	2017	10	4	NA	Privaat	I	FALSE	FALSE	recent	0.7676107	78	FALSE	78	0.647343481676327	VBI 2	Arm Eiken-beukenbos	0.2323893	0.83	2017	Rand
173031	1	173031_1	1	1	1999	10	4	gemengd naaldhout	Privaat	NA	FALSE	FALSE	recent	0.6226281	78	FALSE	78	-0.203032657209005	VBI 1	Arm Eiken-beukenbos	0.3773719	1	1999	Volledig in bos
173031	2	173031_2	1	2	2017	10	4	gemengd loofhout	Privaat	I	FALSE	FALSE	recent	0.6226281	78	FALSE	78	-0.203032657209005	VBI 2	Arm Eiken-beukenbos	0.3773719	1	2017	Volledig in bos
173034	1	173034_1	1	1	1998	1	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.633283	78	FALSE	78	-0.140537759737106	VBI 1	Arm Eiken-beukenbos	0.366717	1	1998	Volledig in bos
173034	2	173034_2	1	2	2010	1	2	naaldhout	Publiek	I	FALSE	FALSE	recent	0.633283	78	FALSE	78	-0.140537759737106	VBI 2	Arm Eiken-beukenbos	0.366717	1	2010	Volledig in bos
173035	2	173035_2	0.65	2	2010	1	1	naaldhout	Publiek	I	FALSE	FALSE	NA	0.4947492	78	FALSE	78	-0.953089320745895	VBI 2	Arm Eiken-beukenbos	0.5052508	0.65	2010	Rand
173036	1	173036_1	1	1	1998	1	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.5222551	78	FALSE	78	-0.791757126133811	VBI 1	Arm Eiken-beukenbos	0.4777449	1	1998	Volledig in bos
173036	2	173036_2	1	2	2010	1	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.5222551	78	FALSE	78	-0.791757126133811	VBI 2	Arm Eiken-beukenbos	0.4777449	1	2010	Volledig in bos
173044	1	173044_1	1	1	1999	1	2	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7888469	78	FALSE	78	0.771901585618433	VBI 1	Arm Eiken-beukenbos	0.2111531	1	1999	Volledig in bos
173044	2	173044_2	1	2	2010	1	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7888469	78	FALSE	78	0.771901585618433	VBI 2	Arm Eiken-beukenbos	0.2111531	1	2010	Volledig in bos
173050	1	173050_1	1	1	1999	1	2	naaldhout	Privaat	I	FALSE	FALSE	recent	NA	78	FALSE	78	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
173052	1	173052_1	1	1	1998	1	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7958192	78	TRUE	78	0.81279668305185	VBI 1	Arm Eiken-beukenbos	0.2041808	1	1998	Volledig in bos
173052	2	173052_1	1	1	2010	1	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7958192	78	TRUE	78	0.81279668305185	VBI 2	Arm Eiken-beukenbos	0.2041808	1	2010	Volledig in bos
173060	1	173060_1	1	1	1999	1	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7545773	78	FALSE	78	0.570897809102183	VBI 1	Arm Eiken-beukenbos	0.2454227	1	1999	Volledig in bos
173060	2	173060_2	1	2	2010	1	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7545773	78	FALSE	78	0.570897809102183	VBI 2	Arm Eiken-beukenbos	0.2454227	1	2010	Volledig in bos
173067	1	173067_1	1	1	1999	1	2	naaldhout	Publiek	I	FALSE	FALSE	recent	0.2722329	78	TRUE	78	-2.25822905498332	VBI 1	Arm Eiken-beukenbos	0.7277671	1	1999	Volledig in bos
173067	2	173067_1	1	1	2010	1	2	kapvlakte	Publiek	I	FALSE	FALSE	recent	0.2722329	78	TRUE	78	-2.25822905498332	VBI 2	Arm Eiken-beukenbos	0.7277671	1	2010	Volledig in bos
173073	2	173073_2	1	2	2010	1	2	loofhout	Publiek	I	FALSE	FALSE	NA	0.7744843	79	FALSE	79	0.687659667399595	VBI 2	Arm Eiken-beukenbos	0.2255157	1	2010	Volledig in bos
173074	2	173074_2	1	2	2010	1	5	loofhout	Publiek	I	FALSE	FALSE	NA	0.7643652	79	FALSE	79	0.628307433497081	VBI 2	Arm Eiken-beukenbos	0.2356348	1	2010	Volledig in bos
173076	1	173076_1	1	1	1999	1	1	gemengd naaldhout	Publiek	NA	FALSE	FALSE	recent	0.6673743	78	FALSE	78	0.0594202218660758	VBI 1	Arm Eiken-beukenbos	0.3326257	1	1999	Volledig in bos
173076	2	173076_2	1	2	2010	1	3	naaldhout	Publiek	I	FALSE	FALSE	recent	0.6673743	78	FALSE	78	0.0594202218660758	VBI 2	Arm Eiken-beukenbos	0.3326257	1	2010	Volledig in bos
173081	2	173081_2	1	2	2010	1	2	loofhout	Publiek	I	FALSE	FALSE	NA	0.7950859	79	FALSE	79	0.808495609525478	VBI 2	Arm Eiken-beukenbos	0.2049141	1	2010	Volledig in bos
173082	2	173082_2	1	2	2010	1	3	loofhout	Publiek	I	FALSE	FALSE	NA	0.7843814	78	FALSE	78	0.745709789856786	VBI 2	Arm Eiken-beukenbos	0.2156186	1	2010	Volledig in bos
173083	1	173083_1	1	1	1998	1	2	naaldhout	Publiek	I	FALSE	FALSE	recent	NA	78	FALSE	78	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1998	Volledig in bos
173089	2	173089_2	1	2	2010	1	3	loofhout	Publiek	I	FALSE	FALSE	NA	0.718007	79	FALSE	79	0.356399583026238	VBI 2	Arm Eiken-beukenbos	0.281993	1	2010	Volledig in bos
173096	1	173096_1	1	1	1999	10	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7823698	78	FALSE	78	0.733911017859445	VBI 1	Arm Eiken-beukenbos	0.2176302	1	1999	Volledig in bos
173096	2	173096_2	0.91	2	2017	10	3	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7823698	78	FALSE	78	0.733911017859445	VBI 2	Arm Eiken-beukenbos	0.2176302	0.91	2017	Rand
173103	1	173103_1	1	1	1998	10	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7621846	78	FALSE	78	0.615517414498571	VBI 1	Arm Eiken-beukenbos	0.2378154	1	1998	Volledig in bos
173103	2	173103_2	1	2	2017	10	4	naaldhout	Publiek	I	FALSE	TRUE	recent	0.7621846	78	FALSE	78	0.615517414498571	VBI 2	Arm Eiken-beukenbos	0.2378154	1	2017	Volledig in bos
173104	1	173104_1	1	1	1998	10	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.8386018	78	FALSE	78	1.06373232773939	VBI 1	Arm Eiken-beukenbos	0.1613982	1	1998	Volledig in bos
173104	2	173104_2	0.9	2	2017	10	4	NA	Publiek	I	FALSE	FALSE	recent	0.8386018	78	FALSE	78	1.06373232773939	VBI 2	Arm Eiken-beukenbos	0.1613982	0.9	2017	Rand
173108	1	173108_1	1	1	1999	1	3	gemengd loofhout	Publiek	NA	FALSE	FALSE	recent	0.6273707	78	TRUE	78	-0.175215568287455	VBI 1	Arm Eiken-beukenbos	0.3726293	1	1999	Volledig in bos
173108	2	173108_1	1	1	2010	1	3	gemengd naaldhout	Publiek	I	FALSE	FALSE	recent	0.6273707	78	TRUE	78	-0.175215568287455	VBI 2	Arm Eiken-beukenbos	0.3726293	1	2010	Volledig in bos
173109	1	173109_1	1	1	1999	10	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7492691	78	TRUE	78	0.539763268678497	VBI 1	Arm Eiken-beukenbos	0.2507309	1	1999	Volledig in bos
173109	2	173109_1	1	1	2017	10	3	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7492691	78	TRUE	78	0.539763268678497	VBI 2	Arm Eiken-beukenbos	0.2507309	1	2017	Volledig in bos
173111	1	173111_1	1	1	1999	10	1	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.6864166	78	FALSE	78	0.17111029743029	VBI 1	Arm Eiken-beukenbos	0.3135834	1	1999	Volledig in bos
173111	2	173111_2	1	2	2017	10	4	naaldhout	Privaat	I	FALSE	FALSE	recent	0.6864166	78	FALSE	78	0.17111029743029	VBI 2	Arm Eiken-beukenbos	0.3135834	1	2017	Volledig in bos
173116	1	173116_1	1	1	1998	1	4	naaldhout	Publiek	I	FALSE	FALSE	recent	0.770747	78	FALSE	78	0.665739031793279	VBI 1	Arm Eiken-beukenbos	0.229253	1	1998	Volledig in bos
173116	2	173116_2	1	2	2010	1	3	naaldhout	Publiek	I	FALSE	FALSE	recent	0.770747	78	FALSE	78	0.665739031793279	VBI 2	Arm Eiken-beukenbos	0.229253	1	2010	Volledig in bos
173125	1	173125_1	1	1	1999	10	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.8454843	78	FALSE	78	1.10410071522781	VBI 1	Arm Eiken-beukenbos	0.1545157	1	1999	Volledig in bos
173125	2	173125_2	1	2	2017	10	6	naaldhout	Publiek	I	FALSE	FALSE	recent	0.8454843	78	FALSE	78	1.10410071522781	VBI 2	Arm Eiken-beukenbos	0.1545157	1	2017	Volledig in bos
173127	1	173127_1	1	1	1999	10	2	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.6212344	78	FALSE	78	-0.211207219016867	VBI 1	Arm Eiken-beukenbos	0.3787656	1	1999	Volledig in bos
173127	2	173127_2	1	2	2017	10	5	naaldhout	Privaat	I	FALSE	TRUE	recent	0.6212344	78	FALSE	78	-0.211207219016867	VBI 2	Arm Eiken-beukenbos	0.3787656	1	2017	Volledig in bos
173128	1	173128_1	1	1	1999	10	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.8252125	78	TRUE	78	0.985199171095921	VBI 1	Arm Eiken-beukenbos	0.1747875	1	1999	Volledig in bos
173128	2	173128_1	1	1	2017	10	2	naaldhout	Publiek	I	TRUE	TRUE	recent	0.8252125	78	TRUE	78	0.985199171095921	VBI 2	Arm Eiken-beukenbos	0.1747875	1	2017	Volledig in bos
173132	1	173132_1	1	1	1998	1	2	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7930945	78	FALSE	78	0.796815317938927	VBI 1	Arm Eiken-beukenbos	0.2069055	1	1998	Volledig in bos
173132	2	173132_2	1	2	2010	1	2	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7930945	78	FALSE	78	0.796815317938927	VBI 2	Arm Eiken-beukenbos	0.2069055	1	2010	Volledig in bos
173133	1	173133_1	1	1	1998	10	2	naaldhout	Publiek	I	FALSE	FALSE	recent	0.8810316	78	FALSE	78	1.3125986709949	VBI 1	Arm Eiken-beukenbos	0.1189684	1	1998	Volledig in bos
173133	2	173133_2	1	2	2017	10	4	naaldhout	Publiek	I	FALSE	FALSE	recent	0.8810316	78	FALSE	78	1.3125986709949	VBI 2	Arm Eiken-beukenbos	0.1189684	1	2017	Volledig in bos
173134	1	173134_1	1	1	1998	10	3	gemengd naaldhout	Publiek	I	FALSE	FALSE	recent	0.6900069	78	TRUE	78	0.192168724106594	VBI 1	Arm Eiken-beukenbos	0.3099931	1	1998	Volledig in bos
173134	2	173134_1	1	1	2017	10	4	gemengd naaldhout	Publiek	I	FALSE	TRUE	recent	0.6900069	78	TRUE	78	0.192168724106594	VBI 2	Arm Eiken-beukenbos	0.3099931	1	2017	Volledig in bos
173135	1	173135_1	1	1	1999	10	2	naaldhout	Privaat	I	FALSE	FALSE	recent	NA	78	FALSE	78	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
173136	1	173136_1	1	1	1998	10	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.8846016	78	FALSE	78	1.33353803072373	VBI 1	Arm Eiken-beukenbos	0.1153984	1	1998	Volledig in bos
173136	2	173136_2	0.91	2	2017	10	2	naaldhout	Publiek	I	FALSE	TRUE	recent	0.8846016	78	FALSE	78	1.33353803072373	VBI 2	Arm Eiken-beukenbos	0.1153984	0.91	2017	Rand
173138	2	173138_2	1	2	2010	1	4	loofhout	Privaat	C	FALSE	FALSE	NA	0.4324986	79	FALSE	79	-1.31821192767456	VBI 2	Arm Eiken-beukenbos	0.5675014	1	2010	Volledig in bos
