IDPlots	Periode	IDGroup	PlotWeight	StartPeriode	DateDendro	Reeks	staand	liggend	totaal	StandType	OwnerType	ForestType	UBBP_MeerDan10Jr	UBBP	ForestAge	Frag	pnv	Paired_1_2	fpnv	fPeriode	fpnvGroup	Weight	Year	Rand
305086	1	305086_1	1	1	1997	8	0	0.645038921305912	0.645038921305912	loofhout	Public	H	FALSE	FALSE	oud	0.8167133	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
305086	2	305086_2	1	2	2016	8	0	17.2714596108476	17.2714596108476	loofhout	Public	H	FALSE	TRUE	oud	0.8167133	50	FALSE	50	2	Eiken-haagbeukenbos	1	2016	Volledig in bos
305094	1	305094_1	1	1	1997	8	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	oud	0.8775088	50	TRUE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
305094	2	305094_1	1	1	2016	8	0	7.92309908865229	7.92309908865229	loofhout	Private	I	FALSE	FALSE	oud	0.8775088	50	TRUE	50	2	Eiken-haagbeukenbos	1	2016	Volledig in bos
305097	1	305097_1	1	1	1997	9	0	0	0	loofhout	Private	H	FALSE	FALSE	oud	0.8254324	78	FALSE	78	1	Arm Eiken-beukenbos	1	1997	Volledig in bos
305097	2	305097_2	1	2	2016	9	1.13518592547448	0	1.13518592547448	loofhout	Public	I	FALSE	TRUE	oud	0.8254324	78	FALSE	78	2	Arm Eiken-beukenbos	1	2016	Volledig in bos
305098	1	305098_1	1	1	1997	9	28.8917826152288	1.29007784261182	30.1818604578406	gemengd naaldhout	Private	G	FALSE	FALSE	oud	0.6811697	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
305098	2	305098_2	1	2	2016	9	79.4712853688489	53.0237739966947	132.495059365544	gemengd loofhout	Private	G	FALSE	TRUE	oud	0.6811697	50	FALSE	50	2	Eiken-haagbeukenbos	1	2016	Volledig in bos
306012	1	306012_1	1	1	1998	7	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.4979411	50	TRUE	50	1	Eiken-haagbeukenbos	1	1998	Volledig in bos
306012	2	306012_1	1	1	2015	7	0	0	0	loofhout	Private	E	FALSE	FALSE	oud	0.4979411	50	TRUE	50	2	Eiken-haagbeukenbos	1	2015	Volledig in bos
306053	2	306053_2	0.7	2	2014	6	0	NA	NA	loofhout	Private	D	FALSE	FALSE	NA	0.3485533	43	FALSE	43	2	Elzen-vogelkersbos	0.7	2014	Rand
306081	1	306081_1	1	1	1998	7	0	0.645038921305912	0.645038921305912	loofhout	Private	H	FALSE	FALSE	oud	0.6983368	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
306081	2	306081_1	1	1	2015	7	0	0	0	loofhout	Private	H	FALSE	FALSE	oud	0.6983368	78	TRUE	78	2	Arm Eiken-beukenbos	1	2015	Volledig in bos
306098	1	306098_1	1	1	1998	7	15.7739374081788	0.645038921305912	16.4189763294847	loofhout	Private	G	FALSE	FALSE	recent	0.7097422	43	FALSE	43	1	Elzen-vogelkersbos	1	1998	Volledig in bos
306098	2	306098_2	1	2	2015	7	30.0044732480481	1.36408635812469	31.3685596061728	loofhout	Private	I	FALSE	FALSE	recent	0.7097422	43	FALSE	43	2	Elzen-vogelkersbos	1	2015	Volledig in bos
306120	1	306120_1	1	1	1998	6	0	0	0	loofhout	Private	D	FALSE	FALSE	recent	0.4303814	40	FALSE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
306120	2	306120_2	1	2	2014	6	0	NA	NA	loofhout	Private	C	FALSE	FALSE	recent	0.4303814	40	FALSE	40	2	Elzen-vogelkersbos	1	2014	Volledig in bos
307014	1	307014_1	1	1	1998	4	8.62039252204584	NA	NA	loofhout	Public	NA	FALSE	FALSE	oud	0.2910233	43	FALSE	43	1	Elzen-vogelkersbos	1	1998	Volledig in bos
307014	2	307014_2	0.8	2	2013	4	69.8733668419557	0	69.8733668419557	loofhout	Public	D	FALSE	FALSE	oud	0.2910233	43	FALSE	43	2	Elzen-vogelkersbos	0.8	2013	Rand
307022	2	307022_2	1	2	2013	4	0	0	0	loofhout	Private	D	FALSE	FALSE	NA	0.4050999	68	FALSE	68	2	Eiken-beukenbos	1	2013	Volledig in bos
307030	1	307030_1	1	1	1998	4	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.4332336	40	TRUE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
307030	2	307030_1	1	1	2012	4	0	0	0	loofhout	Private	C	FALSE	FALSE	recent	0.4332336	40	TRUE	40	2	Elzen-vogelkersbos	1	2012	Volledig in bos
307038	1	307038_1	1	1	1998	4	1.42690439995619	0.645038921305912	2.0719433212621	loofhout	Private	D	FALSE	FALSE	recent	0.3345725	40	FALSE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
307038	2	307038_2	0.97	2	2013	4	0	10.3630846211438	10.3630846211438	loofhout	Public	D	FALSE	FALSE	recent	0.3345725	40	FALSE	40	2	Elzen-vogelkersbos	0.97	2013	Rand
307046	1	307046_1	1	1	1998	4	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	NA	40	FALSE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
307047	1	307047_1	1	1	1998	4	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	NA	40	FALSE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
307056	2	307056_2	1	2	2013	4	0	0	0	loofhout	Private	D	FALSE	FALSE	NA	0.4642262	68	FALSE	68	2	Eiken-beukenbos	1	2013	Volledig in bos
307058	1	307058_1	1	1	1998	5	1.55970264366227	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.548102	40	TRUE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
307058	2	307058_1	1	1	2014	5	5.27048577904317	8.11500806311792	13.3854938421611	loofhout	Private	E	FALSE	FALSE	recent	0.548102	40	TRUE	40	2	Elzen-vogelkersbos	1	2014	Volledig in bos
307085	1	307085_1	1	1	1997	4	0	7.18669999124423	7.18669999124423	loofhout	Public	G	FALSE	FALSE	oud	NA	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
307086	1	307086_1	1	1	1997	4	0	0	0	naaldhout	Private	I	FALSE	FALSE	oud	0.7435316	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
307086	2	307086_2	0.94	2	2013	4	0.367102130206543	1.75459633797144	2.12169846817798	gemengd naaldhout	Private	G	FALSE	FALSE	oud	0.7435316	50	FALSE	50	2	Eiken-haagbeukenbos	0.94	2013	Rand
307096	1	307096_1	1	1	1998	4	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.1776158	43	FALSE	43	1	Elzen-vogelkersbos	1	1998	Volledig in bos
307096	2	307096_2	1	2	2013	4	0	0	0	loofhout	Private	D	FALSE	FALSE	recent	0.1776158	43	FALSE	43	2	Elzen-vogelkersbos	1	2013	Volledig in bos
307101	1	307101_1	1	1	1997	4	0	153.853671082566	153.853671082566	loofhout	Public	D	FALSE	FALSE	NA	NA	43	FALSE	43	1	Elzen-vogelkersbos	1	1997	Volledig in bos
307102	2	307102_2	0.76	2	2013	4	12.5737301423892	3.56332762938695	16.1370577717762	loofhout	Private	G	FALSE	FALSE	NA	0.5039523	50	FALSE	50	2	Eiken-haagbeukenbos	0.76	2013	Rand
307105	1	307105_1	1	1	1998	5	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.4663586	20	FALSE	20	1	Elzenbroekbos	1	1998	Volledig in bos
307105	2	307105_2	0.92	2	2013	5	0.899048489572065	0	0.899048489572065	loofhout	Private	E	FALSE	FALSE	recent	0.4663586	20	FALSE	20	2	Elzenbroekbos	0.92	2013	Rand
307110	1	307110_1	1	1	1997	4	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	recent	0.4981337	68	FALSE	68	1	Eiken-beukenbos	1	1997	Volledig in bos
307110	2	307110_2	1	2	2013	4	0	0	0	loofhout	Public	D	FALSE	FALSE	recent	0.4981337	68	FALSE	68	2	Eiken-beukenbos	1	2013	Volledig in bos
307113	1	307113_1	1	1	1998	5	0	0	0	loofhout	Private	G	FALSE	FALSE	oud	0.7525941	68	TRUE	68	1	Eiken-beukenbos	1	1998	Volledig in bos
307113	2	307113_1	1	1	2014	5	0	0	0	loofhout	Private	G	FALSE	FALSE	oud	0.7525941	68	TRUE	68	2	Eiken-beukenbos	1	2014	Volledig in bos
307121	1	307121_1	1	1	1998	5	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.4973125	79	FALSE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
307121	2	307121_2	0.82	2	2013	5	0	0	0	loofhout	Private	NA	FALSE	FALSE	recent	0.4973125	79	FALSE	79	2	Arm Eiken-beukenbos	0.82	2013	Rand
307122	1	307122_1	1	1	1998	5	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.6257086	69	TRUE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
307122	2	307122_1	1	1	2013	5	0	1.34336282125938	1.34336282125938	loofhout	Private	G	FALSE	FALSE	oud	0.6257086	69	TRUE	69	2	Eiken-beukenbos	1	2013	Volledig in bos
307126	1	307126_1	1	1	1997	4	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	recent	NA	40	FALSE	40	1	Elzen-vogelkersbos	1	1997	Volledig in bos
308014	1	308014_1	1	1	1997	2	0	64.7592999317742	64.7592999317742	loofhout	Public	G	FALSE	FALSE	recent	0.61308	68	FALSE	68	1	Eiken-beukenbos	1	1997	Volledig in bos
308014	2	308014_2	0.81	2	2010	2	8.78812268570948	4.47557925571654	13.263701941426	loofhout	Public	G	FALSE	TRUE	recent	0.61308	68	FALSE	68	2	Eiken-beukenbos	0.81	2010	Rand
308015	1	308015_1	1	1	1998	2	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	oud	0.6556442	68	TRUE	68	1	Eiken-beukenbos	1	1998	Volledig in bos
308015	2	308015_1	1	1	2010	2	3.79978891922693	42.5884395807072	46.3882284999342	NA	Public	G	FALSE	TRUE	oud	0.6556442	68	TRUE	68	2	Eiken-beukenbos	1	2010	Volledig in bos
308023	1	308023_1	1	1	1998	2	0	0.645038921305912	0.645038921305912	loofhout	Private	H	FALSE	FALSE	oud	0.7759725	68	FALSE	68	1	Eiken-beukenbos	1	1998	Volledig in bos
308023	2	308023_2	1	2	2010	2	8.27248793919816	25.7869295430543	34.0594174822525	loofhout	Public	I	FALSE	TRUE	oud	0.7759725	68	FALSE	68	2	Eiken-beukenbos	1	2010	Volledig in bos
308051	2	308051_2	1	2	2012	3	5.38527448635319	6.3264538029802	11.7117282893334	loofhout	Private	D	FALSE	FALSE	NA	0.4110289	50	FALSE	50	2	Eiken-haagbeukenbos	1	2012	Volledig in bos
308059	2	308059_2	1	2	2012	3	7.23016490274658	15.0511467116613	22.2813116144078	loofhout	Private	D	FALSE	FALSE	NA	0.4549042	40	FALSE	40	2	Elzen-vogelkersbos	1	2012	Volledig in bos
308067	1	308067_1	1	1	1998	3	0	1.29007784261182	1.29007784261182	loofhout	Private	D	FALSE	FALSE	recent	NA	50	FALSE	50	1	Eiken-haagbeukenbos	1	1998	Volledig in bos
308069	2	308069_2	0.69	2	2010	2	40.407976411879	0	40.407976411879	loofhout	Private	D	FALSE	FALSE	recent	0.2854683	50	FALSE	50	2	Eiken-haagbeukenbos	0.69	2010	Rand
308077	1	308077_1	1	1	1997	2	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.3792302	43	FALSE	43	1	Elzen-vogelkersbos	1	1997	Volledig in bos
308077	2	308077_2	0.86	2	2010	2	0	30.4847190080187	30.4847190080187	loofhout	Private	B	FALSE	FALSE	recent	0.3792302	43	FALSE	43	2	Elzen-vogelkersbos	0.86	2010	Rand
308093	1	308093_1	1	1	1997	2	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.7075859	78	TRUE	78	1	Arm Eiken-beukenbos	1	1997	Volledig in bos
308093	2	308093_1	1	1	2010	2	11.250602705273	3.11868269609613	14.3692854013691	loofhout	Public	H	FALSE	FALSE	oud	0.7075859	78	TRUE	78	2	Arm Eiken-beukenbos	1	2010	Volledig in bos
308101	1	308101_1	1	1	1997	2	6.59979877001702	0	6.59979877001702	naaldhout	Private	I	FALSE	FALSE	recent	0.6731677	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
308101	2	308101_2	1	2	2010	2	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.6731677	50	FALSE	50	2	Eiken-haagbeukenbos	1	2010	Volledig in bos
308110	2	308110_2	0.64	2	2010	2	0	0	0	loofhout	Private	D	FALSE	FALSE	recent	0.2916659	43	FALSE	43	2	Elzen-vogelkersbos	0.64	2010	Rand
308126	1	308126_1	1	1	1997	2	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	NA	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
311011	1	311011_1	1	1	1997	1	6.85510092393183	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.5889969	50	TRUE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
311011	2	311011_1	1	1	2010	1	0	24.7014265705042	24.7014265705042	loofhout	Private	I	FALSE	FALSE	oud	0.5889969	50	TRUE	50	2	Eiken-haagbeukenbos	1	2010	Volledig in bos
311020	1	311020_1	1	1	1997	1	0	0	0	kapvlakte	Public	D	FALSE	FALSE	NA	NA	43	FALSE	43	1	Elzen-vogelkersbos	1	1997	Volledig in bos
311027	1	311027_1	1	1	1997	1	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.4303944	40	TRUE	40	1	Elzen-vogelkersbos	1	1997	Volledig in bos
311027	2	311027_1	1	1	2010	1	0	15.8187826095238	15.8187826095238	gemengd loofhout	Private	G	FALSE	FALSE	oud	0.4303944	40	TRUE	40	2	Elzen-vogelkersbos	1	2010	Volledig in bos
311030	1	311030_1	1	1	1997	10	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.4917363	68	FALSE	68	1	Eiken-beukenbos	1	1997	Volledig in bos
311030	2	311030_2	1	2	2017	10	0	0	0	loofhout	Private	D	FALSE	FALSE	recent	0.4917363	68	FALSE	68	2	Eiken-beukenbos	1	2017	Volledig in bos
311032	1	311032_1	1	1	1997	10	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	NA	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
311037	1	311037_1	1	1	1999	10	0	0.645038921305912	0.645038921305912	loofhout	Public	D	FALSE	FALSE	recent	0.7022033	68	FALSE	68	1	Eiken-beukenbos	1	1999	Volledig in bos
311037	2	311037_2	1	2	2017	10	0	54.6392265871419	0	gemengd loofhout	Public	D	FALSE	FALSE	recent	0.7022033	68	FALSE	68	2	Eiken-beukenbos	1	2017	Volledig in bos
311039	1	311039_1	1	1	1999	10	0	0	0	loofhout	Private	D	FALSE	FALSE	recent	0.4180328	68	FALSE	68	1	Eiken-beukenbos	1	1999	Volledig in bos
311039	2	311039_2	0.72	2	2017	10	0	0	0	loofhout	Private	D	FALSE	FALSE	recent	0.4180328	68	FALSE	68	2	Eiken-beukenbos	0.72	2017	Rand
311042	1	311042_1	1	1	1997	1	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.5037507	40	FALSE	40	1	Elzen-vogelkersbos	1	1997	Volledig in bos
311042	2	311042_2	1	2	2010	1	0	0	0	gemengd loofhout	Private	D	FALSE	FALSE	recent	0.5037507	40	FALSE	40	2	Elzen-vogelkersbos	1	2010	Volledig in bos
311043	1	311043_1	1	1	1997	1	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	NA	40	FALSE	40	1	Elzen-vogelkersbos	1	1997	Volledig in bos
311049	1	311049_1	1	1	1997	1	65.895263701495	0.645038921305912	66.5403026228009	loofhout	Public	D	FALSE	FALSE	recent	0.5612872	40	TRUE	40	1	Elzen-vogelkersbos	1	1997	Volledig in bos
311049	2	311049_1	0.97	1	2010	1	0	11.1033049512255	11.1033049512255	gemengd loofhout	Private	D	FALSE	FALSE	recent	0.5612872	40	TRUE	40	2	Elzen-vogelkersbos	0.97	2010	Rand
311074	1	311074_1	1	1	1997	1	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	oud	0.8547748	69	TRUE	69	1	Eiken-beukenbos	1	1997	Volledig in bos
311074	2	311074_1	1	1	2010	1	0	17.5459633797144	17.5459633797144	gemengd loofhout	Public	G	FALSE	TRUE	oud	0.8547748	69	TRUE	69	2	Eiken-beukenbos	1	2010	Volledig in bos
311083	1	311083_1	1	1	1997	1	0	0	0	loofhout	Private	D	FALSE	FALSE	recent	0.6615781	40	FALSE	40	1	Elzen-vogelkersbos	1	1997	Volledig in bos
311083	2	311083_2	0.86	2	2010	1	1.15771882041143	10.0340978077742	11.1918166281856	gemengd loofhout	Public	D	FALSE	TRUE	recent	0.6615781	40	FALSE	40	2	Elzen-vogelkersbos	0.86	2010	Rand
311089	1	311089_1	1	1	1997	1	0	NA	NA	kapvlakte	Private	NA	FALSE	FALSE	NA	NA	69	FALSE	69	1	Eiken-beukenbos	1	1997	Volledig in bos
311093	1	311093_1	1	1	1997	10	19.1360503849796	NA	NA	loofhout	Public	NA	FALSE	FALSE	recent	0.3236609	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
311093	2	311093_2	1	2	2017	10	38.7279444132827	10.2459752926525	48.9739197059352	loofhout	Public	D	FALSE	FALSE	recent	0.3236609	50	FALSE	50	2	Eiken-haagbeukenbos	1	2017	Volledig in bos
311125	1	311125_1	1	1	1997	10	2.00969821458028	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.602096	43	FALSE	43	1	Elzen-vogelkersbos	1	1997	Volledig in bos
311125	2	311125_2	1	2	2017	10	0	45.0426883152194	45.0426883152194	loofhout	Private	D	FALSE	FALSE	recent	0.602096	43	FALSE	43	2	Elzen-vogelkersbos	1	2017	Volledig in bos
311133	1	311133_1	1	1	1997	10	0	0	0	loofhout	Private	D	FALSE	FALSE	recent	0.5440648	43	FALSE	43	1	Elzen-vogelkersbos	1	1997	Volledig in bos
311133	2	311133_2	0.64	2	2017	10	77.0301654460932	5.37345128503754	82.4036167311307	loofhout	Private	E	FALSE	FALSE	recent	0.5440648	43	FALSE	43	2	Elzen-vogelkersbos	0.64	2017	Rand
311141	1	311141_1	1	1	1997	10	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	NA	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
311149	2	311149_2	1	2	2017	10	0	39.8925663508711	39.8925663508711	gemengd loofhout	Private	E	FALSE	FALSE	NA	0.5411901	50	FALSE	50	2	Eiken-haagbeukenbos	1	2017	Volledig in bos
312030	1	312030_1	1	1	1997	8	0.765545843354448	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.285401	43	TRUE	43	1	Elzen-vogelkersbos	1	1997	Volledig in bos
312030	2	312030_1	1	1	2015	8	0	0	0	loofhout	Private	D	FALSE	FALSE	recent	0.285401	43	TRUE	43	2	Elzen-vogelkersbos	1	2015	Volledig in bos
312033	1	312033_1	1	1	1997	9	2.1055876172824	0.645038921305912	2.75062653858832	loofhout	Private	D	FALSE	FALSE	oud	0.6218631	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
312033	2	312033_2	1	2	2016	9	0	0	0	loofhout	Private	G	FALSE	FALSE	oud	0.6218631	50	FALSE	50	2	Eiken-haagbeukenbos	1	2016	Volledig in bos
312042	1	312042_1	1	1	1997	9	0	220.087126551498	220.087126551498	loofhout	Private	D	FALSE	FALSE	recent	0.4053728	43	FALSE	43	1	Elzen-vogelkersbos	1	1997	Volledig in bos
312042	2	312042_2	1	2	2016	9	0.640284265874419	4.03658208016491	4.67686634603933	loofhout	Private	E	FALSE	FALSE	recent	0.4053728	43	FALSE	43	2	Elzen-vogelkersbos	1	2016	Volledig in bos
312075	2	312075_2	1	2	2016	9	26.6360402854605	0	26.6360402854605	loofhout	Private	E	FALSE	FALSE	NA	0.5517474	43	FALSE	43	2	Elzen-vogelkersbos	1	2016	Volledig in bos
312078	1	312078_1	1	1	1997	8	0	NA	NA	kapvlakte	Private	NA	FALSE	FALSE	NA	NA	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
312081	2	312081_2	1	2	2016	9	19.0858984728452	11.887038263658	30.9729367365032	loofhout	Private	B	FALSE	FALSE	NA	0.5416374	43	FALSE	43	2	Elzen-vogelkersbos	1	2016	Volledig in bos
312093	1	312093_1	1	1	1997	8	84.2259519704821	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.3313715	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
312093	2	312093_2	0.83	2	2015	8	0	4.20120545070789	4.20120545070789	loofhout	Private	D	FALSE	FALSE	recent	0.3313715	50	FALSE	50	2	Eiken-haagbeukenbos	0.83	2015	Rand
312107	1	312107_1	1	1	1997	9	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	NA	NA	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
312108	1	312108_1	1	1	1997	9	0	24.2315275158355	24.2315275158355	loofhout	Public	G	FALSE	FALSE	recent	0.4883989	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
312108	2	312108_2	1	2	2016	9	1.94469664414892	39.8080292241135	41.7527258682624	loofhout	Public	E	FALSE	FALSE	recent	0.4883989	50	FALSE	50	2	Eiken-haagbeukenbos	1	2016	Volledig in bos
312129	1	312129_1	1	1	1997	9	0.332998266515029	0	0.332998266515029	loofhout	Public	I	FALSE	FALSE	recent	NA	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
314041	2	314041_2	1	2	2013	5	0	0	0	naaldhout	Private	E	FALSE	FALSE	NA	0.3001111	78	FALSE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
314056	1	314056_1	1	1	1999	4	0	0.645038921305912	0.645038921305912	loofhout	Private	D	FALSE	FALSE	recent	0.4211363	23	FALSE	23	1	Elzenbroekbos	1	1999	Volledig in bos
314056	2	314056_2	1	2	2012	4	0	2.22066099024511	2.22066099024511	loofhout	Private	F	FALSE	FALSE	recent	0.4211363	23	FALSE	23	2	Elzenbroekbos	1	2012	Volledig in bos
314072	1	314072_1	1	1	1999	4	0	0.645038921305912	0.645038921305912	loofhout	Private	H	FALSE	FALSE	oud	0.6284419	50	FALSE	50	1	Eiken-haagbeukenbos	1	1999	Volledig in bos
314072	2	314072_2	1	2	2012	4	0	0	0	loofhout	Private	G	FALSE	FALSE	oud	0.6284419	50	FALSE	50	2	Eiken-haagbeukenbos	1	2012	Volledig in bos
314079	1	314079_1	1	1	1999	4	17.0571319121565	NA	NA	gemengd naaldhout	Private	NA	FALSE	FALSE	recent	0.422616	50	FALSE	50	1	Eiken-haagbeukenbos	1	1999	Volledig in bos
314079	2	314079_2	1	2	2012	4	2.98433330975454	0	2.98433330975454	loofhout	Private	D	FALSE	FALSE	recent	0.422616	50	FALSE	50	2	Eiken-haagbeukenbos	1	2012	Volledig in bos
314080	2	314080_2	0.61	2	2012	4	0	0	0	gemengd naaldhout	Private	I	FALSE	FALSE	NA	0.4368657	78	FALSE	78	2	Arm Eiken-beukenbos	0.61	2012	Rand
314092	1	314092_1	1	1	1999	5	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.6390024	50	FALSE	50	1	Eiken-haagbeukenbos	1	1999	Volledig in bos
314092	2	314092_2	0.97	2	2013	5	0.362716128048541	0	0.362716128048541	loofhout	Private	D	FALSE	FALSE	recent	0.6390024	50	FALSE	50	2	Eiken-haagbeukenbos	0.97	2013	Rand
314143	1	314143_1	1	1	1997	4	0	NA	NA	gemengd naaldhout	Public	NA	FALSE	FALSE	recent	0.5024996	50	TRUE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
314143	2	314143_1	1	1	2012	4	0.428331585799282	0	0.428331585799282	gemengd loofhout	Public	E	FALSE	FALSE	recent	0.5024996	50	TRUE	50	2	Eiken-haagbeukenbos	1	2012	Volledig in bos
314148	2	314148_2	0.6	2	2013	5	0	0	0	loofhout	Private	I	FALSE	FALSE	NA	0.6549481	50	FALSE	50	2	Eiken-haagbeukenbos	0.6	2013	Rand
314150	1	314150_1	1	1	1997	4	5.36075148942496	0.645038921305912	6.00579041073087	loofhout	Public	I	FALSE	FALSE	recent	0.707009	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
314150	2	314150_2	1	2	2012	4	0	222.571791277793	222.571791277793	loofhout	Public	G	FALSE	FALSE	recent	0.707009	50	FALSE	50	2	Eiken-haagbeukenbos	1	2012	Volledig in bos
314151	1	314151_1	1	1	1997	4	0	0.645038921305912	0.645038921305912	loofhout	Public	G	FALSE	FALSE	recent	0.68668	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
314151	2	314151_2	0.99	2	2012	4	2.16016162277082	2.25491826547143	4.41507988824225	loofhout	Public	H	FALSE	FALSE	recent	0.68668	50	FALSE	50	2	Eiken-haagbeukenbos	0.99	2012	Rand
314152	1	314152_1	1	1	1997	4	0	0.645038921305912	0.645038921305912	loofhout	Public	I	FALSE	FALSE	oud	0.7600344	50	TRUE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
314152	2	314152_1	1	1	2012	4	0	10.9662271123215	10.9662271123215	loofhout	Public	H	FALSE	FALSE	oud	0.7600344	50	TRUE	50	2	Eiken-haagbeukenbos	1	2012	Volledig in bos
314159	1	314159_1	1	1	1997	4	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	oud	0.8704127	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
314159	2	314159_2	1	2	2012	4	0	10.9662271123215	10.9662271123215	loofhout	Public	I	FALSE	FALSE	oud	0.8704127	50	FALSE	50	2	Eiken-haagbeukenbos	1	2012	Volledig in bos
315010	1	315010_1	1	1	1997	1	67.7255855812949	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.3573684	43	FALSE	43	1	Elzen-vogelkersbos	1	1997	Volledig in bos
315010	2	315010_2	0.64	2	2010	1	22.2478908404398	3.56402381150449	25.8119146519443	gemengd loofhout	Private	D	FALSE	FALSE	recent	0.3573684	43	FALSE	43	2	Elzen-vogelkersbos	0.64	2010	Rand
315013	2	315013_2	0.64	2	2017	10	0	0	0	loofhout	Private	D	FALSE	FALSE	NA	0.4324903	43	FALSE	43	2	Elzen-vogelkersbos	0.64	2017	Rand
315018	1	315018_1	1	1	1997	1	4.89375421149059	15.3865942928869	20.2803485043775	loofhout	Private	D	FALSE	FALSE	oud	0.3513914	43	FALSE	43	1	Elzen-vogelkersbos	1	1997	Volledig in bos
315018	2	315018_2	0.77	2	2010	1	10.5562532686349	10.335669053363	20.8919223219979	loofhout	Private	D	FALSE	FALSE	oud	0.3513914	43	FALSE	43	2	Elzen-vogelkersbos	0.77	2010	Rand
315056	1	315056_1	1	1	1997	10	57.223381184858	0.645038921305912	57.8684201061639	loofhout	Public	G	FALSE	FALSE	oud	0.5678973	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
315056	2	315056_2	1	2	2017	10	5.5853200616193	123.095899335809	128.681219397428	loofhout	Public	G	FALSE	FALSE	oud	0.5678973	50	FALSE	50	2	Eiken-haagbeukenbos	1	2017	Volledig in bos
315062	1	315062_1	1	1	1997	10	18.5155724347547	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	NA	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos
