IDPlots	Periode	IDGroup	PlotWeight	Replaced	Paired_1_2	fPeriode	Reeks	DateDendro	OwnerType	ForestTypeGroupCode	v11_Volume_ha	v1_HomogeenDen	Weight	Year
163008	2	163008_2	0.9	FALSE	FALSE	2	8	2015	Private	I	467.908953254303	0	0.9	2015
163010	1	163010_1	1	FALSE	FALSE	1	9	1998	Public	NA	63.7987956061261	0	1	1998
163010	2	163010_2	1	FALSE	FALSE	2	9	2017	Private	I	441.152375472521	0.43	1	2017
163011	1	163011_1	1	FALSE	FALSE	1	9	1998	Private	NA	305.931105981699	0	1	1998
163011	2	163011_2	1	FALSE	FALSE	2	9	2017	Private	I	462.152451726598	0	1	2017
163020	1	163020_1	1	FALSE	FALSE	1	9	1998	Private	I	297.215691050834	1	1	1998
163020	2	163020_2	0.7	FALSE	FALSE	2	9	2017	Private	I	265.85326267455	1	0.7	2017
163021	1	163021_1	1	FALSE	TRUE	1	8	1998	Private	I	242.788296575051	0	1	1998
163021	2	163021_1	1	FALSE	TRUE	2	8	2015	Private	G	424.601060470809	0	1	2015
163036	1	163036_1	1	FALSE	FALSE	1	9	1998	Private	I	253.279271048342	1	1	1998
163036	2	163036_2	1	FALSE	FALSE	2	9	2016	Private	I	470.520772708338	1	1	2016
163038	1	163038_1	1	FALSE	FALSE	1	8	1998	Private	I	96.4954874555254	0	1	1998
163039	1	163039_1	1	FALSE	TRUE	1	8	1998	Private	I	544.930012391086	1	1	1998
163039	2	163039_1	1	FALSE	TRUE	2	8	2016	Private	I	571.324604401017	1	1	2016
163051	2	163051_2	0.77	FALSE	FALSE	2	9	2016	Private	I	481.124537413458	1	0.77	2016
163058	1	163058_1	1	FALSE	FALSE	1	9	1998	Private	NA	243.427756498385	0	1	1998
163058	2	163058_2	1	FALSE	FALSE	2	9	2016	Private	I	109.86664059692	0	1	2016
163075	1	163075_1	1	FALSE	FALSE	1	9	1998	Public	NA	272.46320074966	0	1	1998
163087	1	163087_1	1	FALSE	FALSE	1	8	1998	Private	I	335.576744250745	0	1	1998
163092	1	163092_1	1	FALSE	FALSE	1	9	1998	Private	NA	233.370890180054	1	1	1998
163092	2	163092_2	1	FALSE	FALSE	2	9	2016	Public	I	289.84298262017	1	1	2016
163094	1	163094_1	1	FALSE	FALSE	1	8	1998	Private	NA	274.491393693933	1	1	1998
163094	2	163094_2	1	FALSE	FALSE	2	8	2015	Private	I	190.112594672815	0	1	2015
163096	1	163096_1	1	FALSE	TRUE	1	8	1998	Private	NA	307.080881839282	1	1	1998
163096	2	163096_1	1	FALSE	TRUE	2	8	2015	Public	I	168.43686049094	1	1	2015
163104	1	163104_1	1	FALSE	TRUE	1	8	1998	Private	I	386.282427592917	1	1	1998
163104	2	163104_1	1	FALSE	TRUE	2	8	2015	Private	I	313.578015840259	1	1	2015
163105	1	163105_1	1	FALSE	FALSE	1	9	1998	Private	NA	339.960898325074	0	1	1998
163106	1	163106_1	1	FALSE	FALSE	1	9	1998	Private	NA	316.524564488182	1	1	1998
163106	2	163106_2	0.9	FALSE	FALSE	2	9	2016	Private	I	365.812530002436	1	0.9	2016
163111	1	163111_1	1	FALSE	FALSE	1	8	1998	Private	NA	250.854640768242	1	1	1998
163112	1	163112_1	1	FALSE	FALSE	1	8	1998	Public	NA	416.085871260149	1	1	1998
163112	2	163112_2	1	FALSE	FALSE	2	8	2015	Public	I	253.022338373989	1	1	2015
163119	1	163119_1	1	FALSE	TRUE	1	8	1998	Public	I	187.325816942944	1	1	1998
163119	2	163119_1	1	FALSE	TRUE	2	8	2015	Public	I	151.845135997746	1	1	2015
163120	1	163120_1	1	FALSE	TRUE	1	8	1998	Private	I	263.326329218348	1	1	1998
163120	2	163120_1	1	FALSE	TRUE	2	8	2015	Private	I	374.651872235862	1	1	2015
163123	1	163123_1	1	FALSE	FALSE	1	9	1998	Public	NA	366.725673539482	1	1	1998
163123	2	163123_2	1	FALSE	FALSE	2	9	2016	Public	I	375.059985732962	0	1	2016
163124	2	163124_2	0.93	FALSE	FALSE	2	9	2016	Public	I	90.9732604996491	0.13	0.93	2016
163125	1	163125_1	1	FALSE	FALSE	1	8	1998	Private	NA	600.246929816319	1	1	1998
163125	2	163125_2	1	FALSE	FALSE	2	8	2015	Private	I	297.737721835913	1	1	2015
163126	1	163126_1	1	FALSE	TRUE	1	8	1998	Private	NA	220.387987041627	1	1	1998
163126	2	163126_1	1	FALSE	TRUE	2	8	2015	Private	I	166.214380440926	1	1	2015
163127	1	163127_1	1	FALSE	TRUE	1	8	1998	Private	NA	61.5051125986374	0	1	1998
163127	2	163127_1	1	FALSE	TRUE	2	8	2015	Private	I	92.1071133773046	0	1	2015
163128	2	163128_2	0.76	FALSE	FALSE	2	8	2015	Private	J	119.483219853415	1	0.76	2015
163129	1	163129_1	1	FALSE	FALSE	1	9	1998	Public	D	75.2496881033983	0	1	1998
163129	2	163129_2	1	FALSE	FALSE	2	9	2016	Public	D	192.744956018203	0	1	2016
163131	1	163131_1	1	FALSE	FALSE	1	9	1998	Public	I	158.878995125762	1	1	1998
163131	2	163131_2	0.94	FALSE	FALSE	2	9	2016	Public	I	103.421326307972	0.29	0.94	2016
163133	1	163133_1	1	FALSE	FALSE	1	8	1998	Public	I	247.053435805671	1	1	1998
163133	2	163133_2	1	FALSE	FALSE	2	8	2015	Public	I	298.252335702024	1	1	2015
163135	1	163135_1	1	FALSE	TRUE	1	8	1998	Public	I	295.583296520348	1	1	1998
163135	2	163135_1	1	FALSE	TRUE	2	8	2015	Public	I	252.452573493556	1	1	2015
163136	1	163136_1	1	FALSE	FALSE	1	8	1998	Private	I	66.3237365773806	0	1	1998
163136	2	163136_2	1	FALSE	FALSE	2	8	2015	Private	I	58.4355817593167	0	1	2015
163138	1	163138_1	1	FALSE	FALSE	1	9	1998	Private	NA	216.450600872809	1	1	1998
163138	2	163138_2	1	FALSE	FALSE	2	9	2016	Private	I	305.25791583933	0	1	2016
163140	1	163140_1	1	FALSE	FALSE	1	9	1998	Public	NA	294.964895062806	1	1	1998
163140	2	163140_2	0.91	FALSE	FALSE	2	9	2016	Public	I	342.667858039347	1	0.91	2016
163141	1	163141_1	1	FALSE	TRUE	1	8	1998	Public	NA	382.22471543338	1	1	1998
163141	2	163141_1	1	FALSE	TRUE	2	8	2015	Public	I	373.017349486458	1	1	2015
163146	1	163146_1	1	FALSE	FALSE	1	9	1998	Private	I	227.465961506444	1	1	1998
163146	2	163146_2	1	FALSE	FALSE	2	9	2016	Private	I	168.358337767808	1	1	2016
163147	1	163147_1	1	FALSE	FALSE	1	9	1998	Public	I	236.964557129659	0	1	1998
163147	2	163147_2	1	FALSE	FALSE	2	9	2016	Public	I	267.233956050194	0	1	2016
163148	2	163148_2	0.61	FALSE	FALSE	2	9	2016	Public	I	310.634931395759	0	0.61	2016
163152	2	163152_2	1	FALSE	FALSE	2	8	2015	Private	I	93.3818582971836	0	1	2015
163153	2	163153_2	1	FALSE	FALSE	2	9	2016	Public	I	219.953627596007	1	1	2016
163158	2	163158_2	1	FALSE	FALSE	2	8	2015	Public	I	0	0	1	2015
164003	1	164003_1	1	FALSE	FALSE	1	7	1997	Public	I	184.574775222109	0	1	1997
164006	1	164006_1	1	FALSE	FALSE	1	6	1997	Private	I	279.646168532211	1	1	1997
164006	2	164006_2	1	FALSE	FALSE	2	6	2014	Private	I	284.926066731393	1	1	2014
164010	1	164010_1	1	FALSE	FALSE	1	7	1997	Public	NA	166.745265557414	1	1	1997
164010	2	164010_2	1	FALSE	FALSE	2	7	2014	Public	I	103.387202975014	1	1	2014
164011	1	164011_1	1	FALSE	TRUE	1	7	1997	Public	NA	102.753285114499	0	1	1997
164011	2	164011_1	1	FALSE	TRUE	2	7	2014	Public	I	274.423103496606	0	1	2014
164018	1	164018_1	1	FALSE	FALSE	1	7	1997	Public	I	223.379525264025	1	1	1997
164018	2	164018_2	1	FALSE	FALSE	2	7	2014	Public	I	97.356508699943	1	1	2014
164019	2	164019_2	1	FALSE	FALSE	2	7	2014	Public	D	102.8481923629	0	1	2014
164026	1	164026_1	1	FALSE	FALSE	1	7	1997	Public	NA	197.89130379332	1	1	1997
164026	2	164026_2	1	FALSE	FALSE	2	7	2014	Public	I	142.215069493021	1	1	2014
164027	2	164027_2	0.63	FALSE	FALSE	2	7	2014	Private	I	450.847017283404	0	0.63	2014
164043	1	164043_1	1	FALSE	FALSE	1	7	1998	Public	NA	240.2108387006	1	1	1998
164044	1	164044_1	1	FALSE	TRUE	1	7	1998	Public	NA	153.045073648989	1	1	1998
164044	2	164044_1	1	FALSE	TRUE	2	7	2014	Public	I	140.440511989578	1	1	2014
164051	1	164051_1	1	FALSE	TRUE	1	7	1998	Private	I	152.642007091369	1	1	1998
164051	2	164051_1	1	FALSE	TRUE	2	7	2014	Public	I	124.063428133633	1	1	2014
164052	1	164052_1	1	FALSE	TRUE	1	7	1998	Public	I	179.476702293656	1	1	1998
164052	2	164052_1	1	FALSE	TRUE	2	7	2014	Public	I	225.408628314057	1	1	2014
164055	1	164055_1	1	FALSE	FALSE	1	6	1998	Private	I	252.84248345801	0	1	1998
164055	2	164055_2	1	FALSE	FALSE	2	6	2014	Private	I	394.157490586659	0	1	2014
164060	1	164060_1	1	FALSE	TRUE	1	7	1998	Private	NA	180.680079358724	1	1	1998
164060	2	164060_1	1	FALSE	TRUE	2	7	2014	Private	I	136.749458427594	1	1	2014
164061	1	164061_1	1	FALSE	FALSE	1	6	1998	Public	NA	32.4320175655969	0	1	1998
164061	2	164061_2	0.85	FALSE	FALSE	2	6	2014	Public	E	203.084208999208	0	0.85	2014
164068	1	164068_1	1	FALSE	FALSE	1	7	1998	Private	I	57.4252717323119	0	1	1998
164068	2	164068_2	1	FALSE	FALSE	2	7	2014	Private	I	262.034391088259	1	1	2014
164069	2	164069_2	1	FALSE	FALSE	2	6	2014	Public	I	101.359695761161	0	1	2014
164076	1	164076_1	1	FALSE	TRUE	1	7	1998	Private	NA	238.870467592204	1	1	1998
164076	2	164076_1	1	FALSE	TRUE	2	7	2014	Private	I	190.374586708298	1	1	2014
164083	1	164083_1	1	FALSE	FALSE	1	7	1998	Private	I	259.230713814352	1	1	1998
164083	2	164083_2	1	FALSE	FALSE	2	7	2014	Private	I	395.76527799892	1	1	2014
164087	2	164087_2	0.8	FALSE	FALSE	2	6	2014	Private	D	142.112148053337	0	0.8	2014
164088	1	164088_1	1	FALSE	TRUE	1	6	1998	Private	J	157.211967564623	1	1	1998
164088	2	164088_1	1	FALSE	TRUE	2	6	2014	Private	I	163.314519886851	1	1	2014
164089	1	164089_1	1	FALSE	FALSE	1	7	1998	Private	NA	374.253229932004	1	1	1998
164089	2	164089_2	1	FALSE	FALSE	2	7	2014	Private	I	516.167653714356	1	1	2014
164097	1	164097_1	1	FALSE	FALSE	1	7	1999	Public	I	68.8703269184265	1	1	1999
164097	2	164097_2	1	FALSE	FALSE	2	7	2014	Public	I	199.962491187768	1	1	2014
164098	1	164098_1	1	FALSE	FALSE	1	7	1998	Private	I	105.196161102056	1	1	1998
164105	1	164105_1	1	FALSE	FALSE	1	7	1998	Public	NA	188.471677733446	1	1	1998
164105	2	164105_2	1	FALSE	FALSE	2	7	2014	Public	I	222.190774116982	0	1	2014
164106	1	164106_1	1	FALSE	TRUE	1	7	1998	Public	NA	103.148270874505	1	1	1998
164106	2	164106_1	1	FALSE	TRUE	2	7	2014	Private	I	236.08561737975	0	1	2014
164113	2	164113_2	1	FALSE	FALSE	2	7	2014	Private	I	306.326545203435	0	1	2014
164114	1	164114_1	1	FALSE	FALSE	1	7	1998	Private	I	304.904610281074	1	1	1998
164114	2	164114_2	0.76	FALSE	FALSE	2	7	2014	Private	I	318.634883607747	1	0.76	2014
164124	2	164124_2	0.77	FALSE	FALSE	2	7	2015	Private	C	182.379633245619	0	0.77	2015
164126	2	164126_2	0.52	FALSE	FALSE	2	6	2014	Private	B	473.186390644578	0	0.52	2014
164141	1	164141_1	1	FALSE	TRUE	1	6	1998	Private	NA	83.9846496182408	0	1	1998
164141	2	164141_1	1	FALSE	TRUE	2	6	2014	Private	D	147.184693630473	0	1	2014
164145	1	164145_1	1	FALSE	FALSE	1	7	1998	Private	J	0	0	1	1998
165005	1	165005_1	1	FALSE	TRUE	1	2	1999	Private	NA	0	0	1	1999
165005	2	165005_1	1	FALSE	TRUE	2	2	2011	Private	I	283.004445776554	0	1	2011
165015	2	165015_2	0.9	FALSE	FALSE	2	2	2011	Private	B	187.039191383887	0	0.9	2011
165046	1	165046_1	1	FALSE	FALSE	1	2	1999	Private	NA	65.8215627493045	0	1	1999
165046	2	165046_2	1	FALSE	FALSE	2	2	2011	Private	J	51.0686443607589	0	1	2011
165051	2	165051_2	0.45	FALSE	FALSE	2	3	2012	Private	B	543.657350220378	0	0.45	2012
165053	1	165053_1	1	FALSE	FALSE	1	2	1999	Private	I	272.402755999761	0	1	1999
165055	2	165055_2	0.66	FALSE	FALSE	2	2	2011	Private	I	184.126808487718	0	0.66	2011
165059	2	165059_2	0.93	FALSE	FALSE	2	3	2012	Private	I	354.232939002586	0	0.93	2012
165062	1	165062_1	1	FALSE	FALSE	1	2	1999	Public	NA	71.2752395271972	0	1	1999
165062	2	165062_2	1	FALSE	FALSE	2	2	2011	Public	I	111.467780513362	0	1	2011
165092	2	165092_2	1	FALSE	FALSE	2	3	2012	Private	C	388.44421973683	0	1	2012
165116	1	165116_1	1	FALSE	FALSE	1	3	1999	Private	D	0	0	1	1999
165116	2	165116_2	1	FALSE	FALSE	2	3	2011	Public	E	254.216055645995	0	1	2011
165147	2	165147_2	0.41	FALSE	FALSE	2	3	2011	Private	I	217.061836671722	0	0.41	2011
165148	1	165148_1	1	FALSE	FALSE	1	3	1999	Private	G	32.1462906647665	0	1	1999
166005	1	166005_1	1	FALSE	TRUE	1	10	1999	Private	I	281.755805871467	0	1	1999
166005	2	166005_1	1	FALSE	TRUE	2	10	2018	Private	I	403.466676179862	0	1	2018
166013	1	166013_1	1	FALSE	FALSE	1	10	1999	Private	NA	166.717592187925	0	1	1999
166013	2	166013_2	1	FALSE	FALSE	2	10	2018	Private	I	302.950740422782	0	1	2018
166016	2	166016_2	1	FALSE	FALSE	2	10	2018	Private	I	242.529125690331	0	1	2018
166021	1	166021_1	1	FALSE	FALSE	1	10	1999	Private	I	293.873882830925	0	1	1999
166023	1	166023_1	1	FALSE	TRUE	1	10	1998	Private	I	244.451762960062	0	1	1998
166023	2	166023_1	0.85	FALSE	TRUE	2	10	2018	Private	NA	322.508816071817	0	0.85	2018
166024	1	166024_1	1	FALSE	TRUE	1	10	1998	Private	I	132.422319435874	1	1	1998
166024	2	166024_1	1	FALSE	TRUE	2	10	2018	Private	I	202.636585319866	1	1	2018
166029	1	166029_1	1	FALSE	FALSE	1	10	1998	Private	NA	95.9023546271185	0	1	1998
166032	1	166032_1	1	FALSE	TRUE	1	10	1998	Private	NA	156.838742912332	0	1	1998
166032	2	166032_1	0.96	FALSE	TRUE	2	10	2018	Private	I	242.725659738966	0	0.96	2018
166050	2	166050_2	1	FALSE	FALSE	2	1	2010	Private	I	165.23664241237	0	1	2010
166056	1	166056_1	1	FALSE	TRUE	1	10	1998	Private	I	295.681677674976	1	1	1998
166056	2	166056_1	1	FALSE	TRUE	2	10	2018	Private	I	335.516605732951	1	1	2018
166069	1	166069_1	1	FALSE	FALSE	1	10	1998	Public	I	189.951231610606	1	1	1998
166069	2	166069_2	1	FALSE	FALSE	2	10	2018	Public	I	450.806954063077	1	1	2018
166076	2	166076_2	1	FALSE	FALSE	2	1	2010	Private	I	226.32407981626	0	1	2010
166077	1	166077_1	1	FALSE	TRUE	1	10	1998	Public	NA	240.219927727068	0	1	1998
166077	2	166077_1	1	FALSE	TRUE	2	10	2018	Public	NA	128.087468384781	0	1	2018
166078	1	166078_1	1	FALSE	FALSE	1	10	1998	Public	NA	290.949352582451	1	1	1998
166078	2	166078_2	1	FALSE	FALSE	2	10	2018	Public	I	219.480423209714	0.44	1	2018
166084	1	166084_1	1	FALSE	TRUE	1	1	1999	Private	I	577.02253011107	0	1	1999
166084	2	166084_1	1	FALSE	TRUE	2	1	2010	Private	H	575.091255448266	0	1	2010
166085	1	166085_1	1	FALSE	TRUE	1	10	1998	Private	I	288.720912481771	0	1	1998
166085	2	166085_1	0.94	FALSE	TRUE	2	10	2018	Private	I	316.196067390703	0	0.94	2018
166092	1	166092_1	1	FALSE	TRUE	1	1	1998	Private	NA	135.641578691116	0	1	1998
166092	2	166092_1	1	FALSE	TRUE	2	1	2010	Public	I	370.501434041989	0	1	2010
166094	2	166094_2	0.38	FALSE	FALSE	2	10	2018	Private	I	182.516821125233	0	0.38	2018
166103	1	166103_1	1	FALSE	FALSE	1	10	1999	Private	D	301.096302667854	0	1	1999
166106	2	166106_2	0.66	FALSE	FALSE	2	1	2010	Private	D	70.2623066044956	0	0.66	2010
166127	1	166127_1	1	FALSE	TRUE	1	10	1999	Private	NA	244.353929456892	0	1	1999
166127	2	166127_1	1	FALSE	TRUE	2	10	2017	Private	I	726.29663046716	0	1	2017
166130	2	166130_2	1	FALSE	FALSE	2	1	2010	Private	B	118.690232262382	0	1	2010
166140	1	166140_1	1	FALSE	FALSE	1	1	1999	Private	NA	155.415082022552	0	1	1999
166156	1	166156_1	1	FALSE	TRUE	1	1	1999	Public	NA	116.415753095966	0	1	1999
166156	2	166156_1	1	FALSE	TRUE	2	1	2010	Public	I	225.671642624868	0	1	2010
166158	1	166158_1	1	FALSE	TRUE	1	10	1999	Private	NA	112.064253917289	0	1	1999
166158	2	166158_1	0.96	FALSE	TRUE	2	10	2017	Private	D	207.332993502186	0	0.96	2017
167001	2	167001_2	1	FALSE	FALSE	2	9	2016	Public	I	223.108891897735	0	1	2016
167002	1	167002_1	1	FALSE	FALSE	1	9	1998	Public	I	164.269658458934	0	1	1998
167002	2	167002_2	1	FALSE	FALSE	2	9	2016	Public	I	188.330238167177	0	1	2016
167037	1	167037_1	1	FALSE	TRUE	1	8	1998	Private	I	200.540202675565	1	1	1998
167037	2	167037_1	1	FALSE	TRUE	2	8	2015	Private	I	149.082775997773	0	1	2015
167047	2	167047_2	0.75	FALSE	FALSE	2	8	2015	Private	I	257.716937499842	0	0.75	2015
167048	1	167048_1	1	FALSE	FALSE	1	8	1998	Private	NA	265.118537819143	1	1	1998
167048	2	167048_2	0.76	FALSE	FALSE	2	8	2015	Private	I	339.583616815481	0	0.76	2015
167050	1	167050_1	1	FALSE	TRUE	1	9	1998	Private	I	489.872388702516	1	1	1998
167050	2	167050_1	1	FALSE	TRUE	2	9	2016	Private	I	415.999997304289	1	1	2016
167056	1	167056_1	1	FALSE	FALSE	1	8	1998	Private	H	310.490014884862	1	1	1998
167056	2	167056_2	0.85	FALSE	FALSE	2	8	2015	Private	I	111.119408520938	0	0.85	2015
167071	1	167071_1	1	FALSE	FALSE	1	8	1998	Private	I	343.836095051772	1	1	1998
167071	2	167071_2	1	FALSE	FALSE	2	8	2015	Private	I	266.654289650095	1	1	2015
167072	1	167072_1	1	FALSE	FALSE	1	8	1998	Private	I	252.342604590637	1	1	1998
167072	2	167072_2	1	FALSE	FALSE	2	8	2015	Public	I	443.061190703083	0.58	1	2015
167078	1	167078_1	1	FALSE	FALSE	1	8	1998	Private	NA	477.384174846303	0	1	1998
167078	2	167078_2	0.63	FALSE	FALSE	2	8	2015	Private	NA	677.301639255471	0	0.63	2015
167079	1	167079_1	1	FALSE	FALSE	1	8	1998	Private	NA	356.257949562249	1	1	1998
167080	1	167080_1	1	FALSE	FALSE	1	8	1998	Private	NA	340.458650362626	1	1	1998
167080	2	167080_2	1	FALSE	FALSE	2	8	2015	Private	I	0.828019643842399	0	1	2015
167085	1	167085_1	1	FALSE	FALSE	1	8	1998	Private	I	188.066824492326	1	1	1998
167085	2	167085_2	1	FALSE	FALSE	2	8	2015	Private	I	204.466760425668	1	1	2015
167086	1	167086_1	1	FALSE	FALSE	1	8	1998	Private	I	331.773537600257	0	1	1998
167093	1	167093_1	1	FALSE	FALSE	1	8	1998	Public	NA	274.349940002889	0	1	1998
167094	1	167094_1	1	FALSE	FALSE	1	8	1998	Private	NA	247.213786723132	1	1	1998
167094	2	167094_2	0.78	FALSE	FALSE	2	8	2015	Private	I	58.9921831082909	0	0.78	2015
167102	1	167102_1	1	FALSE	FALSE	1	8	1998	Private	I	145.750286954051	1	1	1998
167102	2	167102_2	0.66	FALSE	FALSE	2	8	2015	Private	I	377.834077458728	0	0.66	2015
167128	1	167128_1	1	FALSE	FALSE	1	8	1998	Private	NA	227.990531429221	1	1	1998
167128	2	167128_2	0.93	FALSE	FALSE	2	8	2015	Private	I	271.122832591736	0	0.93	2015
167132	1	167132_1	1	FALSE	FALSE	1	9	1998	Private	I	375.025135325548	0	1	1998
167132	2	167132_2	1	FALSE	FALSE	2	9	2016	Private	I	605.484837690479	0	1	2016
167133	1	167133_1	1	FALSE	FALSE	1	8	1999	Private	D	130.164817232325	0	1	1999
167133	2	167133_2	0.91	FALSE	FALSE	2	8	2015	Private	D	544.501282347724	0	0.91	2015
167136	1	167136_1	1	FALSE	TRUE	1	8	1998	Private	I	166.13191423853	0	1	1998
167136	2	167136_1	1	FALSE	TRUE	2	8	2015	Private	I	279.286326073967	0	1	2015
167160	1	167160_1	1	FALSE	FALSE	1	8	1998	Private	NA	415.957186289905	1	1	1998
167160	2	167160_2	0.87	FALSE	FALSE	2	8	2015	Private	I	499.338691282432	0.84	0.87	2015
168004	1	168004_1	1	FALSE	FALSE	1	7	1998	Private	I	106.886684699171	0	1	1998
168004	2	168004_2	0.78	FALSE	FALSE	2	7	2014	Private	I	88.8697014346989	0	0.78	2014
168011	2	168011_2	0.88	FALSE	FALSE	2	7	2014	Private	I	204.006193582899	0	0.88	2014
168017	2	168017_2	1	FALSE	FALSE	2	7	2014	Private	I	145.211764960638	0	1	2014
168025	1	168025_1	1	FALSE	TRUE	1	7	1998	Private	NA	246.185941209058	0	1	1998
168025	2	168025_1	1	FALSE	TRUE	2	7	2014	Private	I	5.83932368882287	0	1	2014
168072	2	168072_2	1	FALSE	FALSE	2	6	2014	Private	I	136.396097128104	0	1	2014
168073	1	168073_1	1	FALSE	FALSE	1	7	1998	Private	NA	286.951370879676	1	1	1998
168097	1	168097_1	1	FALSE	FALSE	1	7	1998	Public	I	119.964823202694	0	1	1998
168097	2	168097_2	1	FALSE	FALSE	2	7	2014	Public	I	78.0591755652143	0	1	2014
168098	1	168098_1	1	FALSE	FALSE	1	7	1998	Public	I	502.905893705274	1	1	1998
168098	2	168098_2	0.57	FALSE	FALSE	2	7	2014	Public	I	360.198611281784	0	0.57	2014
168104	1	168104_1	1	FALSE	FALSE	1	6	1999	Private	I	0.950390813503289	0	1	1999
168106	1	168106_1	1	FALSE	FALSE	1	7	1998	Public	NA	238.207391228353	0	1	1998
168106	2	168106_2	1	FALSE	FALSE	2	7	2014	Public	I	302.148953939375	0	1	2014
168107	1	168107_1	1	FALSE	FALSE	1	7	1998	Private	NA	338.688755458258	0	1	1998
168107	2	168107_2	0.98	FALSE	FALSE	2	7	2014	Private	E	778.702138988666	0	0.98	2014
168110	1	168110_1	1	FALSE	FALSE	1	6	1998	Private	NA	349.93234767012	0	1	1998
168129	1	168129_1	1	FALSE	TRUE	1	7	1998	Public	I	366.859977798224	1	1	1998
168129	2	168129_1	1	FALSE	TRUE	2	7	2014	Public	I	303.590210522214	1	1	2014
168131	2	168131_2	0.58	FALSE	FALSE	2	7	2014	Private	D	85.9428781132634	0	0.58	2014
168142	2	168142_2	0.65	FALSE	FALSE	2	6	2014	Private	I	143.77521530434	0	0.65	2014
168143	1	168143_1	1	FALSE	FALSE	1	6	1998	Private	NA	10.1313610698544	0	1	1998
168143	2	168143_2	1	FALSE	FALSE	2	6	2014	Private	D	18.7294349850275	0	1	2014
168147	2	168147_2	1	FALSE	FALSE	2	7	2014	Private	I	244.958014208694	0	1	2014
168153	1	168153_1	1	FALSE	FALSE	1	7	1998	Private	NA	614.990212462271	1	1	1998
168153	2	168153_2	1	FALSE	FALSE	2	7	2014	Private	I	35.5544260706433	1	1	2014
168156	1	168156_1	1	FALSE	FALSE	1	7	1998	Public	NA	136.08981090065	0	1	1998
168156	2	168156_2	1	FALSE	FALSE	2	7	2014	Public	NA	193.689487940217	0	1	2014
168157	1	168157_1	1	FALSE	FALSE	1	6	1998	Private	NA	141.04338071858	0	1	1998
168158	1	168158_1	1	FALSE	FALSE	1	6	1998	Private	NA	45.6956659781195	0	1	1998
171004	1	171004_1	1	FALSE	TRUE	1	5	1997	Private	I	220.223398366033	1	1	1997
171004	2	171004_1	1	FALSE	TRUE	2	5	2013	Private	I	388.647080462068	1	1	2013
171009	1	171009_1	1	FALSE	FALSE	1	5	1997	Private	NA	118.836066728743	1	1	1997
171009	2	171009_2	1	FALSE	FALSE	2	5	2013	Private	I	261.865247836919	0	1	2013
171028	1	171028_1	1	FALSE	TRUE	1	5	1997	Private	NA	202.408611619346	1	1	1997
171028	2	171028_1	1	FALSE	TRUE	2	5	2013	Private	I	304.806579641838	1	1	2013
171029	1	171029_1	1	FALSE	FALSE	1	4	1997	Private	NA	195.662232909155	1	1	1997
171029	2	171029_2	1	FALSE	FALSE	2	4	2013	Private	I	227.879087156077	1	1	2013
171035	1	171035_1	1	FALSE	TRUE	1	5	1998	Private	I	202.642255013731	1	1	1998
171035	2	171035_1	1	FALSE	TRUE	2	5	2013	Private	I	263.416052034363	1	1	2013
171036	1	171036_1	1	FALSE	FALSE	1	5	1998	Private	I	234.777263236585	1	1	1998
171049	2	171049_2	1	FALSE	FALSE	2	5	2013	Private	D	46.4049961776508	0	1	2013
171066	1	171066_1	1	FALSE	FALSE	1	5	1998	Public	I	492.315385230735	1	1	1998
171067	1	171067_1	1	FALSE	TRUE	1	5	1998	Public	I	224.920624117018	0	1	1998
171067	2	171067_1	1	FALSE	TRUE	2	5	2013	Public	I	248.703140016675	0	1	2013
171068	1	171068_1	1	FALSE	FALSE	1	5	1998	Public	I	164.307199907209	1	1	1998
171068	2	171068_2	1	FALSE	FALSE	2	5	2013	Public	I	152.553564828076	0	1	2013
171073	1	171073_1	1	FALSE	FALSE	1	5	1998	Private	NA	352.569813394196	0	1	1998
171073	2	171073_2	0.45	FALSE	FALSE	2	5	2013	Private	I	149.592865444209	0	0.45	2013
171075	1	171075_1	1	FALSE	TRUE	1	5	1998	Public	NA	385.913724293889	0	1	1998
171075	2	171075_1	1	FALSE	TRUE	2	5	2013	Public	I	446.994053733164	0	1	2013
171076	1	171076_1	1	FALSE	FALSE	1	5	1998	Private	NA	86.3641681339135	0	1	1998
171076	2	171076_2	1	FALSE	FALSE	2	5	2013	Private	I	239.2593319974	0	1	2013
171080	1	171080_1	1	FALSE	TRUE	1	4	1999	Private	NA	39.6183629882983	0	1	1999
171080	2	171080_1	1	FALSE	TRUE	2	4	2013	Private	C	178.67200221204	0	1	2013
171086	2	171086_2	0.94	FALSE	FALSE	2	4	2013	Public	I	725.393036760103	1	0.94	2013
171100	1	171100_1	1	FALSE	TRUE	1	5	1998	Public	I	87.6537427842447	0	1	1998
171100	2	171100_1	1	FALSE	TRUE	2	5	2013	Public	I	197.012348822405	0	1	2013
171101	1	171101_1	1	FALSE	TRUE	1	4	1998	Public	I	195.508794576292	1	1	1998
171101	2	171101_1	1	FALSE	TRUE	2	4	2013	Public	I	225.312221172987	0	1	2013
171105	1	171105_1	1	FALSE	FALSE	1	5	1998	Private	NA	170.624036002364	1	1	1998
171105	2	171105_2	0.99	FALSE	FALSE	2	5	2013	Private	I	238.261688032114	0	0.99	2013
171108	1	171108_1	1	FALSE	FALSE	1	5	1998	Public	NA	248.62123360453	1	1	1998
