code	count	cut	type	jaar
FS4152	10003	0.068677738	Natuur	2016
ES3350	10007	0.000213261	Natuur	2016
ES8751	10004	0	Natuur	2016
DS7849	10007	2.09853e-07	Natuur	2016
FS4052	10002	0.174256876	Natuur	2016
ES3250	10008	1.44285e-05	Natuur	2016
ES8651	10008	0.000246932	Natuur	2016
DS7749	10008	0	Natuur	2016
FS3952	10003	0.032800358	Natuur	2016
ES3150	10007	1.1452e-05	Natuur	2016
ES8551	10006	0.06701497	Natuur	2016
FS9253	9998	0.001011962	Natuur	2016
DS7649	10007	4.49685e-07	Natuur	2016
FS3852	10003	0.145570502	Natuur	2016
ES3050	10008	1.95843e-06	Natuur	2016
ES8451	10007	0.005002348	Natuur	2016
FS9153	9998	0.000233027	Natuur	2016
DS7549	10008	0	Natuur	2016
FS3752	10002	0.244888291	Natuur	2016
ES2950	10008	2.55795e-06	Natuur	2016
ES8351	10004	0.000809166	Natuur	2016
FS9053	9998	0.010873086	Natuur	2016
DS7449	10007	0	Natuur	2016
FS3652	10004	0.019555459	Natuur	2016
ES2850	10008	4.41647e-06	Natuur	2016
ES8251	10006	0.000102099	Natuur	2016
FS8953	10000	0.007886071	Natuur	2016
ES3151	10007	4.09713e-07	Natuur	2016
ES8552	10004	0.000295192	Natuur	2016
FS9254	9998	1.09022e-05	Natuur	2016
DS7650	10008	0	Natuur	2016
FS3853	10002	0.602835476	Natuur	2016
ES3051	10008	1.39688e-05	Natuur	2016
ES8452	10007	6.08474e-05	Natuur	2016
FS9154	9998	0.003245499	Natuur	2016
DS7550	10007	1.9986e-08	Natuur	2016
FS3753	10004	0.1199973	Natuur	2016
ES2951	10008	4.996e-08	Natuur	2016
ES8352	10006	9.71517e-05	Natuur	2016
FS9054	9998	0.014509372	Natuur	2016
DS7450	10008	8.09352e-07	Natuur	2016
FS3653	10003	0.069436602	Natuur	2016
ES2851	10007	3.53552e-05	Natuur	2016
ES8252	10008	2.34113e-05	Natuur	2016
FS8954	10000	0.0458862	Natuur	2016
DS7350	10008	6.39488e-05	Natuur	2016
FS3553	10003	0.066791847	Natuur	2016
ES2751	10008	0.000129117	Natuur	2016
ES8152	10006	0.000436548	Natuur	2016
FS8854	9998	0.539385796	Natuur	2016
DS7250	10007	0	Natuur	2016
FS3453	10003	0.066177465	Natuur	2016
ES2651	10007	1.60887e-06	Natuur	2016
ES8052	10006	0.002169478	Natuur	2016
FS8754	9999	0.540312648	Natuur	2016
DS7150	10008	0	Natuur	2016
FS3353	10004	0.122001536	Natuur	2016
ES2551	10008	2.71783e-06	Natuur	2016
ES7952	10004	3.87045e-05	Natuur	2016
FS8654	9999	0.39445436	Natuur	2016
FS3253	10003	0.112087891	Natuur	2016
ES2451	10008	1.4988e-07	Natuur	2016
ES7852	10006	0	Natuur	2016
FS8554	10000	0.227400824	Natuur	2016
FS3153	10004	0.004011096	Natuur	2016
ES2351	10008	0	Natuur	2016
ES7752	10006	4.13852e-05	Natuur	2016
FS8454	9999	0.797828257	Natuur	2016
FS3053	10003	0.144577712	Natuur	2016
ES2251	10008	7.19424e-07	Natuur	2016
ES7652	10006	0.000420318	Natuur	2016
FS8354	10000	0.149369419	Natuur	2016
FS2953	10004	0.01735978	Natuur	2016
ES2151	10008	2.11731e-05	Natuur	2016
ES7552	10008	0.016561521	Natuur	2016
FS8254	9999	0.0328697	Natuur	2016
FS2853	10003	0.010774798	Natuur	2016
ES2051	10007	0	Natuur	2016
ES7452	10006	0.004474666	Natuur	2016
FS8154	10001	0.04817665	Natuur	2016
FS2753	10003	0.006380446	Natuur	2016
ES1951	10007	1.69881e-06	Natuur	2016
ES7352	10007	0.00118547	Natuur	2016
FS8054	10000	0.091230579	Natuur	2016
FS2653	10004	0.004471322	Natuur	2016
ES1851	10008	1.83653e-05	Natuur	2016
ES7252	10008	0.010294395	Natuur	2016
FS7954	10001	0.69899404	Natuur	2016
FS2553	10004	0.000960786	Natuur	2016
ES1751	10008	4.01679e-06	Natuur	2016
FS8158	10000	0.00328769	Natuur	2016
FS2757	10004	0.001228779	Natuur	2016
ES1955	10007	4.41391e-05	Natuur	2016
ES7356	10006	7.96522e-05	Natuur	2016
FS8058	9999	0.009139303	Natuur	2016
FS2657	10004	0.000684936	Natuur	2016
ES1855	10008	4.78617e-05	Natuur	2016
ES7256	10005	2.49875e-05	Natuur	2016
FS7958	10000	0.573354781	Natuur	2016
FS2557	10004	0.00227554	Natuur	2016
ES1755	10008	0.000343955	Natuur	2016
ES7156	10008	4.80615e-06	Natuur	2016
FS7858	10000	0.825190544	Natuur	2016
FS2457	10004	0.006217663	Natuur	2016
ES1655	10008	3.72902e-05	Natuur	2016
ES7056	10008	0.013510461	Natuur	2016
FS7758	10000	0.630912542	Natuur	2016
FS5060	10003	0.002714126	Natuur	2016
DS8857	10008	0.002670963	Natuur	2016
ES9659	10006	0.158012271	Natuur	2016
ES4258	10008	0.000314019	Natuur	2016
FS4960	10003	0.009880805	Natuur	2016
DS8757	10007	0.000526462	Natuur	2016
ES9559	10006	0.009100459	Natuur	2016
ES4158	10007	0.000311432	Natuur	2016
FS4860	10002	0.017553199	Natuur	2016
DS8657	10009	5.79479e-06	Natuur	2016
ES9459	10005	0.003542119	Natuur	2016
ES4058	10007	3.20676e-05	Natuur	2016
FS4760	10002	0.097642586	Natuur	2016
DS8557	10009	6.09451e-07	Natuur	2016
ES9359	10007	0.067848288	Natuur	2016
ES3958	10007	0.00185695	Natuur	2016
FS4660	10002	0.019904818	Natuur	2016
DS8457	10008	9.99201e-09	Natuur	2016
ES9259	10005	0.040826537	Natuur	2016
ES3858	10008	0.000565438	Natuur	2016
FS8767	9999	0.000371047	Natuur	2016
FS3366	10004	2.91883e-05	Natuur	2016
ES2564	10007	3.01489e-05	Natuur	2016
ES7965	10006	0.004095863	Natuur	2016
FS8667	9999	2.22522e-05	Natuur	2016
FS3266	10004	0.029676273	Natuur	2016
ES2464	10009	0.000923099	Natuur	2016
ES7865	10007	0.025455561	Natuur	2016
FS8567	10000	1.093e-05	Natuur	2016
FS3166	10004	0.007987225	Natuur	2016
ES2364	10009	0.001123968	Natuur	2016
ES7765	10006	0.002169218	Natuur	2016
FS8467	9999	0	Natuur	2016
FS3066	10004	0.060024787	Natuur	2016
ES2264	10008	4.58034e-05	Natuur	2016
ES7665	10008	0.003565178	Natuur	2016
FS8367	10001	6.24938e-06	Natuur	2016
FS2966	10004	0.218693942	Natuur	2016
ES2164	10008	0.000733463	Natuur	2016
ES7565	10006	0.010828463	Natuur	2016
FS8267	9998	0.001910962	Natuur	2016
FS2866	10004	0.023911819	Natuur	2016
ES2064	10008	0.002198521	Natuur	2016
ES7465	10007	0.01990203	Natuur	2016
FS8167	9999	0.00229382	Natuur	2016
FS2766	10004	0.005875621	Natuur	2016
ES1964	10008	3.64708e-06	Natuur	2016
ES7365	10006	0.011309015	Natuur	2016
FS8067	10000	0.00113806	Natuur	2016
FS2666	10004	0.001069232	Natuur	2016
ES1864	10007	1.77875e-06	Natuur	2016
ES7265	10007	0.020286448	Natuur	2016
FS7967	9999	0.002027683	Natuur	2016
FS2566	10004	0.000190364	Natuur	2016
ES1764	10008	0.011703087	Natuur	2016
ES7165	10008	0.001527728	Natuur	2016
FS7867	10000	0.01397857	Natuur	2016
FS2466	10004	7.46301e-05	Natuur	2016
ES1664	10008	0.014825489	Natuur	2016
ES7065	10007	0.000232028	Natuur	2016
FS7767	10000	0.060144074	Natuur	2016
FS2366	10005	0	Natuur	2016
ES1564	10009	0.008120551	Natuur	2016
ES6965	10005	0.000126167	Natuur	2016
FS7667	10000	0.03278726	Natuur	2016
FS2266	10005	2.88856e-06	Natuur	2016
ES1464	10008	0.031597041	Natuur	2016
ES6865	10008	0.014656594	Natuur	2016
FS7567	10001	0.005306019	Natuur	2016
FS2166	10004	0.074549586	Natuur	2016
ES1364	10008	0.041936759	Natuur	2016
ES6765	10008	4.76419e-05	Natuur	2016
FS7467	10000	0.080265887	Natuur	2016
FS2066	10004	0.176136851	Natuur	2016
ES1264	10009	0.049197901	Natuur	2016
ES6665	10008	4.40647e-06	Natuur	2016
FS7367	10000	0.00060382	Natuur	2016
FS1966	10004	0.125200838	Natuur	2016
ES1164	10008	1.9994e-05	Natuur	2016
ES6565	10007	5.16439e-05	Natuur	2016
FS7267	10002	4.38712e-05	Natuur	2016
FS1866	10005	0.001562129	Natuur	2016
ES1064	10009	6.49415e-07	Natuur	2016
ES6465	10006	0.000468029	Natuur	2016
FS7167	10000	0.00026644	Natuur	2016
FS1766	10004	2.70292e-05	Natuur	2016
ES0964	10009	1.34579e-05	Natuur	2016
ES6365	10007	0.014759028	Natuur	2016
ES4872	10008	0.000146423	Natuur	2016
FS5574	10001	0.039448954	Natuur	2016
FS0173	10007	0	Natuur	2016
DS9371	10008	4.78717e-05	Natuur	2016
ES4772	10008	0	Natuur	2016
FS5474	10002	0.028935064	Natuur	2016
DS9271	10008	0.000700659	Natuur	2016
FS0073	10005	0.000989835	Natuur	2016
ES4672	10008	1.20903e-06	Natuur	2016
FS5374	10003	0.031275414	Natuur	2016
DS9171	10007	0.015450655	Natuur	2016
ES9973	10007	0	Natuur	2016
ES4572	10008	2.29516e-05	Natuur	2016
FS5274	10003	0.00953404	Natuur	2016
DS9071	10009	0.005162654	Natuur	2016
ES9873	10005	0	Natuur	2016
ES4472	10008	0	Natuur	2016
FS5174	10002	0.083875678	Natuur	2016
DS8971	10008	0.0084882	Natuur	2016
ES9773	10007	0.000449126	Natuur	2016
ES4372	10007	0.000374118	Natuur	2016
FS5074	10003	0.054222625	Natuur	2016
DS8871	10009	0.071137346	Natuur	2016
ES9673	10006	0.030630732	Natuur	2016
ES4272	10008	1.26898e-06	Natuur	2016
FS4974	10004	0.012114774	Natuur	2016
DS8771	10008	0.132406741	Natuur	2016
ES9573	10006	0.019150209	Natuur	2016
ES4172	10008	0	Natuur	2016
FS4874	10002	0.225568756	Natuur	2016
DS8671	10008	0.000320154	Natuur	2016
ES9473	10007	0.063200906	Natuur	2016
ES4072	10008	9.99201e-09	Natuur	2016
FS4774	10003	0.012441268	Natuur	2016
ES9373	10006	0.00028295	Natuur	2016
ES3972	10009	0.000352423	Natuur	2016
FS4674	10004	4.58816e-06	Natuur	2016
ES9273	10007	4.82562e-05	Natuur	2016
ES3872	10008	0.001479696	Natuur	2016
FS4574	10002	0.115420751	Natuur	2016
ES9173	10005	0.005938951	Natuur	2016
ES3772	10007	1.34506e-05	Natuur	2016
FS4474	10004	0.178304762	Natuur	2016
ES7273	10007	0.000116359	Natuur	2016
FS7975	10001	0.00020483	Natuur	2016
FS2574	10005	0.052723911	Natuur	2016
ES1772	10008	1.94844e-06	Natuur	2016
ES7173	10007	0.004335785	Natuur	2016
FS7875	10000	0.092451409	Natuur	2016
FS2474	10005	0.170270607	Natuur	2016
ES3973	10009	0.001537406	Natuur	2016
FS4675	10003	0.039124601	Natuur	2016
ES9274	10005	2.49875e-07	Natuur	2016
ES1880	10007	5.39622e-07	Natuur	2016
FS2582	10005	0.247104928	Natuur	2016
ES7152	10006	4.92205e-05	Natuur	2016
FS7854	10001	0.972098827	Natuur	2016
FS2453	10004	0.025036069	Natuur	2016
ES1651	10008	0.033806991	Natuur	2016
ES7052	10008	0.000667516	Natuur	2016
FS7754	10001	0.807958841	Natuur	2016
FS2353	10004	0.035780009	Natuur	2016
ES1551	10008	0.000114029	Natuur	2016
ES6952	10008	0.005482954	Natuur	2016
FS7654	10001	0.112623341	Natuur	2016
FS2253	10004	0.047031105	Natuur	2016
ES1451	10008	2.42006e-05	Natuur	2016
ES6852	10006	0.023453409	Natuur	2016
FS7554	10001	0.053633027	Natuur	2016
FS2153	10004	0.003369492	Natuur	2016
ES1351	10006	3.9976e-08	Natuur	2016
ES6752	10008	0.077252656	Natuur	2016
FS7454	10001	0.005788512	Natuur	2016
FS2053	10004	0.005954668	Natuur	2016
ES1251	10008	2.71583e-05	Natuur	2016
ES6652	10007	0.014615998	Natuur	2016
FS7354	10001	0.081637785	Natuur	2016
FS1953	10004	0.003728319	Natuur	2016
ES1151	10008	2.9976e-08	Natuur	2016
ES6552	10004	0.136180744	Natuur	2016
FS7254	10000	0.01812445	Natuur	2016
FS1853	10004	0.003981898	Natuur	2016
ES1051	10007	1.5689e-06	Natuur	2016
ES6452	10006	0.030999992	Natuur	2016
FS7154	10000	0.842723966	Natuur	2016
ES0951	10008	2.18325e-05	Natuur	2016
FS1753	10004	0.026730677	Natuur	2016
ES6352	10006	0.041403547	Natuur	2016
FS7054	10000	0.774399996	Natuur	2016
ES0851	10008	6.39488e-07	Natuur	2016
FS1653	10005	0.004484188	Natuur	2016
ES6252	10007	0.00037183	Natuur	2016
FS6954	10000	0.811080515	Natuur	2016
ES0751	10007	0	Natuur	2016
FS1553	10005	0.024532065	Natuur	2016
ES6152	10006	0.007842155	Natuur	2016
FS6854	10000	0.289220899	Natuur	2016
ES0651	10008	6.7546e-06	Natuur	2016
FS1453	10004	0.001696671	Natuur	2016
ES6052	10006	0.000778663	Natuur	2016
FS6754	10001	0.019746356	Natuur	2016
ES0551	10008	0	Natuur	2016
FS1353	10005	0.001991224	Natuur	2016
ES5952	10006	0.001781801	Natuur	2016
FS6654	10002	0.107184425	Natuur	2016
ES0451	10008	0	Natuur	2016
FS1253	10004	0.007257778	Natuur	2016
ES5852	10007	0.004791966	Natuur	2016
FS6554	10000	0.00425392	Natuur	2016
ES0351	10008	0	Natuur	2016
FS1153	10005	0.061637882	Natuur	2016
ES5752	10006	0.000456296	Natuur	2016
FS6454	10001	0.203069493	Natuur	2016
ES0251	10007	0	Natuur	2016
FS1053	10004	0.017235165	Natuur	2016
ES5652	10007	0.008372438	Natuur	2016
FS6354	10000	0.110306486	Natuur	2016
ES0151	10005	0	Natuur	2016
FS0953	10004	0.058517501	Natuur	2016
ES5552	10007	0.023735305	Natuur	2016
FS6254	10002	0.005592951	Natuur	2016
ES0051	10007	0	Natuur	2016
FS0853	10006	0.002794543	Natuur	2016
ES2452	10007	4.89657e-07	Natuur	2016
ES7853	10008	0.000207334	Natuur	2016
FS8555	9999	0.566463709	Natuur	2016
FS3154	10004	0.110978186	Natuur	2016
ES2352	10008	1.33693e-05	Natuur	2016
ES7753	10007	0.002552133	Natuur	2016
FS8455	9998	0.094226301	Natuur	2016
FS3054	10003	0.53631109	Natuur	2016
ES2252	10008	7.19425e-07	Natuur	2016
ES7653	10005	0.001084378	Natuur	2016
FS8355	9999	0.030627685	Natuur	2016
FS2954	10004	0.014691915	Natuur	2016
ES2152	10007	0	Natuur	2016
ES7553	10006	0.000660814	Natuur	2016
FS8255	9999	0.042093981	Natuur	2016
FS2854	10004	0.007168483	Natuur	2016
ES2052	10007	2.01559e-05	Natuur	2016
ES7453	10004	0.0005754	Natuur	2016
FS8155	10001	0.042683851	Natuur	2016
FS2754	10004	0.002362645	Natuur	2016
ES1952	10008	5.11591e-06	Natuur	2016
ES7353	10006	0.032479551	Natuur	2016
FS8055	10000	0.650122702	Natuur	2016
FS2654	10003	0.001529121	Natuur	2016
ES1852	10008	2.90767e-06	Natuur	2016
ES7253	10007	0.000476556	Natuur	2016
FS7955	9999	0.782949388	Natuur	2016
FS2554	10003	0.031896167	Natuur	2016
ES1752	10008	8.09352e-07	Natuur	2016
ES7153	10006	4.03658e-05	Natuur	2016
FS7855	10000	0.578618407	Natuur	2016
FS2454	10004	0.033476442	Natuur	2016
FS6255	10001	0.095034733	Natuur	2016
ES0052	10007	1.79474e-05	Natuur	2016
FS0854	10004	0.036416203	Natuur	2016
ES5453	10008	0.005570224	Natuur	2016
FS6155	10000	0.132433623	Natuur	2016
DS9952	10008	0.002166667	Natuur	2016
FS0754	10005	0.005381539	Natuur	2016
ES5353	10007	4.83062e-05	Natuur	2016
FS6055	10002	0.132062063	Natuur	2016
DS9852	10008	0.001995713	Natuur	2016
FS0654	10006	0.032128721	Natuur	2016
ES5253	10006	0.000288457	Natuur	2016
FS5955	10002	0.002971916	Natuur	2016
DS9752	10008	0.035367265	Natuur	2016
FS0554	10005	3.50925e-05	Natuur	2016
ES5153	10007	0.000151954	Natuur	2016
FS5855	10000	0.095535636	Natuur	2016
DS9652	10008	0.001896433	Natuur	2016
FS0454	10004	8.9964e-07	Natuur	2016
ES5053	10006	0.000347711	Natuur	2016
FS5755	10002	0.051850382	Natuur	2016
DS9552	10008	0.002580166	Natuur	2016
FS0354	10006	0	Natuur	2016
ES4953	10007	0.003774128	Natuur	2016
FS5655	10002	0.009466457	Natuur	2016
DS9452	10007	0	Natuur	2016
FS0254	10005	0.005454153	Natuur	2016
ES4853	10008	0.019893726	Natuur	2016
FS5555	10001	0.034014631	Natuur	2016
DS9352	10008	0	Natuur	2016
FS0154	10004	0.071062788	Natuur	2016
ES4753	10007	0.003047837	Natuur	2016
FS5455	10002	0.093742654	Natuur	2016
DS9252	10008	0	Natuur	2016
FS0054	10005	0.210812345	Natuur	2016
ES4653	10006	0.01608886	Natuur	2016
FS5355	10001	0.007053195	Natuur	2016
DS9152	10008	3.9968e-08	Natuur	2016
ES9954	10007	0.008905665	Natuur	2016
ES4553	10008	0.00996274	Natuur	2016
FS5255	10002	0.010179355	Natuur	2016
DS9052	10007	0	Natuur	2016
ES9854	10004	0.0007765	Natuur	2016
ES4453	10008	0.011953627	Natuur	2016
FS5155	10003	0.001378156	Natuur	2016
DS8952	10008	0.000118335	Natuur	2016
ES9754	10005	0	Natuur	2016
ES4353	10008	0.148823708	Natuur	2016
FS5055	10001	0.089097872	Natuur	2016
DS8852	10007	1.67882e-06	Natuur	2016
ES9654	10007	0.000475397	Natuur	2016
ES4253	10007	0.002180873	Natuur	2016
FS4955	10002	0.168669835	Natuur	2016
DS8752	10008	2.09832e-06	Natuur	2016
ES9554	10004	0.001076979	Natuur	2016
ES4153	10008	0.000219135	Natuur	2016
FS4855	10003	0.455929726	Natuur	2016
DS8652	10008	9.67226e-06	Natuur	2016
ES9454	10006	5.97042e-05	Natuur	2016
ES4053	10008	7.31115e-05	Natuur	2016
FS4755	10002	0.028815286	Natuur	2016
DS8552	10007	0.021095371	Natuur	2016
ES9354	10005	4.97751e-06	Natuur	2016
ES3953	10006	6.03638e-06	Natuur	2016
ES5456	10008	0.007964507	Natuur	2016
FS6158	10002	0.049071081	Natuur	2016
DS9955	10008	0	Natuur	2016
FS0757	10004	0.000257727	Natuur	2016
ES5356	10008	0.043724213	Natuur	2016
FS6058	10001	0.021085283	Natuur	2016
DS9855	10008	9.99201e-08	Natuur	2016
FS0657	10006	0	Natuur	2016
ES5256	10007	0.000160847	Natuur	2016
FS5958	10002	0.001877944	Natuur	2016
DS9755	10008	1.69864e-07	Natuur	2016
FS0557	10006	0.001354977	Natuur	2016
ES5156	10006	0.000130582	Natuur	2016
FS5858	10001	0.004017118	Natuur	2016
DS9655	10008	4.60632e-06	Natuur	2016
FS0457	10004	0.016459446	Natuur	2016
ES5056	10008	0	Natuur	2016
FS5758	10002	0.047909345	Natuur	2016
DS9555	10008	0	Natuur	2016
FS0357	10006	0.00083346	Natuur	2016
ES4956	10008	0.002044984	Natuur	2016
FS5658	10001	0.074262314	Natuur	2016
DS9455	10007	0	Natuur	2016
FS0257	10006	0.000174046	Natuur	2016
ES4856	10008	0.003973342	Natuur	2016
FS5558	10002	0.006853249	Natuur	2016
DS9355	10008	6.79456e-07	Natuur	2016
FS0157	10004	0.006940834	Natuur	2016
ES4756	10008	0.441864371	Natuur	2016
FS5458	10002	0.045492902	Natuur	2016
ES1354	10007	1.74478e-05	Natuur	2016
ES6755	10006	4.65121e-05	Natuur	2016
FS7457	10001	0.906594336	Natuur	2016
FS2056	10005	0.004508196	Natuur	2016
ES1254	10008	1.56875e-06	Natuur	2016
ES6655	10006	1.78293e-05	Natuur	2016
FS7357	10000	0.921408117	Natuur	2016
FS1956	10005	0.000468536	Natuur	2016
ES1154	10008	0	Natuur	2016
ES6555	10004	0.00010058	Natuur	2016
FS7257	10000	0.915274978	Natuur	2016
FS1856	10004	0.001853359	Natuur	2016
ES1054	10008	0	Natuur	2016
ES6455	10006	1.08235e-05	Natuur	2016
FS7157	10000	0.999200165	Natuur	2016
FS1756	10004	0.00167424	Natuur	2016
ES0954	10008	0	Natuur	2016
ES6355	10006	0.000219878	Natuur	2016
FS7057	10000	0.977923214	Natuur	2016
FS1656	10004	0.002167753	Natuur	2016
ES0854	10008	2.59792e-07	Natuur	2016
ES6255	10006	3.74575e-05	Natuur	2016
FS6957	10000	0.655139327	Natuur	2016
FS1556	10004	0.000490084	Natuur	2016
ES0754	10007	0	Natuur	2016
ES6155	10004	0.000190894	Natuur	2016
FS6857	10002	0.068368919	Natuur	2016
FS1456	10005	0.000944668	Natuur	2016
ES0654	10008	9.99201e-09	Natuur	2016
ES6055	10006	0.002408235	Natuur	2016
FS6757	10001	0.048823655	Natuur	2016
ES0554	10008	0	Natuur	2016
FS1356	10004	0.002719602	Natuur	2016
ES5955	10006	0.00025068	Natuur	2016
FS6657	10001	0.200882733	Natuur	2016
ES0454	10008	4.09672e-07	Natuur	2016
FS1256	10006	0.00106727	Natuur	2016
ES5855	10006	0.047459856	Natuur	2016
FS6557	10002	0.166216135	Natuur	2016
ES0354	10008	0	Natuur	2016
FS1156	10004	0.001044802	Natuur	2016
ES5755	10004	0.026641164	Natuur	2016
FS6457	10001	0.094792649	Natuur	2016
ES0254	10008	1.39888e-07	Natuur	2016
FS1056	10005	0.001515622	Natuur	2016
ES5655	10006	0.01926963	Natuur	2016
FS6357	10001	0.226254612	Natuur	2016
ES0154	10008	0	Natuur	2016
FS0956	10004	0.001370772	Natuur	2016
ES5555	10006	0.001979332	Natuur	2016
FS6257	10000	0.00323963	Natuur	2016
ES0054	10007	0	Natuur	2016
FS0856	10003	0.002511926	Natuur	2016
ES5455	10006	0.031258017	Natuur	2016
FS6157	10002	0.002045871	Natuur	2016
DS9954	10008	0	Natuur	2016
FS0756	10006	0.000626214	Natuur	2016
ES5355	10008	0.00314988	Natuur	2016
FS6057	10001	0.014005969	Natuur	2016
DS9854	10008	0	Natuur	2016
FS0656	10004	0.003477139	Natuur	2016
ES5255	10006	0.000338827	Natuur	2016
FS5957	10002	0.01920061	Natuur	2016
DS9754	10009	0	Natuur	2016
FS0556	10004	0.006181128	Natuur	2016
ES5155	10007	9.59728e-05	Natuur	2016
FS5857	10002	0.115507826	Natuur	2016
DS9654	10008	9.99201e-09	Natuur	2016
FS0456	10006	0.058384839	Natuur	2016
ES5055	10008	7.72382e-06	Natuur	2016
FS5757	10000	0.01150108	Natuur	2016
DS9554	10008	0	Natuur	2016
FS0356	10004	0.005632907	Natuur	2016
ES4955	10008	2.57794e-06	Natuur	2016
FS5657	10002	0.010552099	Natuur	2016
DS9454	10007	9.09363e-06	Natuur	2016
FS0256	10005	0.000214483	Natuur	2016
ES4855	10008	0.020650698	Natuur	2016
FS5557	10002	0.001413447	Natuur	2016
DS9354	10009	0.001218833	Natuur	2016
FS0156	10004	0.0008257	Natuur	2016
ES4755	10008	0.038644221	Natuur	2016
FS5457	10002	0.005582673	Natuur	2016
DS9254	10008	3.36631e-05	Natuur	2016
FS0056	10004	0.088168047	Natuur	2016
ES4655	10007	0.001112441	Natuur	2016
FS5357	10001	0.001291201	Natuur	2016
DS9154	10008	0.004730995	Natuur	2016
ES9956	10005	0.005369526	Natuur	2016
ES4555	10007	1.73778e-05	Natuur	2016
FS5257	10002	0.000690602	Natuur	2016
DS9054	10008	4.99201e-05	Natuur	2016
ES9856	10006	0.000395593	Natuur	2016
ES4455	10006	7.97721e-05	Natuur	2016
FS5157	10003	0.000239988	Natuur	2016
DS8954	10008	3.19744e-07	Natuur	2016
ES9756	10004	0.011258378	Natuur	2016
ES4355	10008	0.000327368	Natuur	2016
FS5057	10001	0.009448275	Natuur	2016
DS8854	10007	4.52683e-06	Natuur	2016
ES9656	10005	0.000714343	Natuur	2016
ES4255	10008	1.78757e-05	Natuur	2016
FS4957	10002	0.094927922	Natuur	2016
DS8754	10008	0.000215508	Natuur	2016
ES9556	10006	0.000119648	Natuur	2016
ES4155	10008	2.93965e-05	Natuur	2016
FS4857	10002	0.260364264	Natuur	2016
DS8654	10008	2.89768e-07	Natuur	2016
ES9456	10004	0.001241973	Natuur	2016
ES4055	10008	0.000115618	Natuur	2016
FS4757	10004	0.008274372	Natuur	2016
DS8554	10008	3.9968e-07	Natuur	2016
ES9356	10006	0.00171652	Natuur	2016
ES3955	10007	0.000264745	Natuur	2016
FS4657	10002	0.002889672	Natuur	2016
DS8454	10008	8.71303e-06	Natuur	2016
ES9256	10006	3.14012e-05	Natuur	2016
ES3855	10008	0.000103997	Natuur	2016
FS4557	10003	0.004309137	Natuur	2016
DS8354	10008	1.21902e-06	Natuur	2016
ES9156	10006	7.13372e-05	Natuur	2016
DS9758	10008	0.013960071	Natuur	2016
FS0560	10007	0.016574996	Natuur	2016
ES5159	10008	4.06575e-05	Natuur	2016
FS5861	10001	0.031996071	Natuur	2016
DS9658	10008	0.009254896	Natuur	2016
FS0460	10004	0.008016833	Natuur	2016
ES5059	10006	0.000341455	Natuur	2016
FS5761	10001	0.179197937	Natuur	2016
DS9558	10008	0.002881915	Natuur	2016
FS0360	10005	0.001428126	Natuur	2016
ES4959	10007	0.000246338	Natuur	2016
FS5661	10001	0.065274909	Natuur	2016
DS9458	10008	0.00222476	Natuur	2016
FS0260	10007	0.000963935	Natuur	2016
ES4859	10006	1.41715e-05	Natuur	2016
FS5561	10001	0.045863055	Natuur	2016
DS9358	10008	0	Natuur	2016
FS0160	10004	9.47121e-05	Natuur	2016
ES4759	10008	4.00779e-05	Natuur	2016
FS5461	10002	0.087116092	Natuur	2016
DS9258	10008	0	Natuur	2016
FS0060	10005	0.001597252	Natuur	2016
ES4659	10008	0.001366956	Natuur	2016
FS5361	10002	0.277524054	Natuur	2016
DS9158	10008	5.63649e-05	Natuur	2016
ES9960	10007	0.029162368	Natuur	2016
ES4559	10007	0.008377416	Natuur	2016
FS5261	10002	0.051321562	Natuur	2016
DS9058	10008	3.9968e-08	Natuur	2016
ES9860	10004	0.140823334	Natuur	2016
ES4459	10008	0.001194634	Natuur	2016
FS5161	10003	0.023913175	Natuur	2016
DS8958	10008	1.76858e-06	Natuur	2016
ES9760	10007	0.1088861	Natuur	2016
ES4359	10008	0.000515498	Natuur	2016
FS5061	10002	0.040608108	Natuur	2016
ES5452	10007	0.000289927	Natuur	2016
FS6154	10001	0.005245885	Natuur	2016
DS9951	10007	0	Natuur	2016
FS0753	10006	0.001941015	Natuur	2016
ES5352	10005	5.26337e-05	Natuur	2016
FS6054	10002	0.164103523	Natuur	2016
DS9851	10007	2.49825e-05	Natuur	2016
FS0653	10004	0.206286073	Natuur	2016
ES5252	10008	0.007049041	Natuur	2016
FS5954	10001	0.086825117	Natuur	2016
DS9751	10006	1.43914e-06	Natuur	2016
FS0553	10005	0.025043419	Natuur	2016
ES5152	10008	0.008357234	Natuur	2016
FS5854	10002	0.013034382	Natuur	2016
DS9651	10007	8.0044e-06	Natuur	2016
