X	Y	IDPlots
181942.2	174179.8	323060
182942.2	174179.8	323061
183942.2	174179.8	323062
184942.2	174179.8	323063
185942.2	174179.8	323064
178942.2	173679.8	323065
179942.2	173679.8	323066
180942.2	173679.8	323067
181942.2	173679.8	323068
182942.2	173679.8	323069
183942.2	173679.8	323070
184942.2	173679.8	323071
185942.2	173679.8	323072
178942.2	173179.8	323073
179942.2	173179.8	323074
180942.2	173179.8	323075
181942.2	173179.8	323076
182942.2	173179.8	323077
183942.2	173179.8	323078
184942.2	173179.8	323079
185942.2	173179.8	323080
178942.2	172679.8	323081
179942.2	172679.8	323082
180942.2	172679.8	323083
181942.2	172679.8	323084
182942.2	172679.8	323085
183942.2	172679.8	323086
184942.2	172679.8	323087
185942.2	172679.8	323088
178942.2	172179.8	323089
179942.2	172179.8	323090
180942.2	172179.8	323091
181942.2	172179.8	323092
182942.2	172179.8	323093
183942.2	172179.8	323094
184942.2	172179.8	323095
185942.2	172179.8	323096
178942.2	171679.8	323097
179942.2	171679.8	323098
180942.2	171679.8	323099
181942.2	171679.8	323100
182942.2	171679.8	323101
183942.2	171679.8	323102
184942.2	171679.8	323103
185942.2	171679.8	323104
178942.2	171179.8	323105
179942.2	171179.8	323106
180942.2	171179.8	323107
181942.2	171179.8	323108
182942.2	171179.8	323109
183942.2	171179.8	323110
184942.2	171179.8	323111
185942.2	171179.8	323112
178942.2	170679.8	323113
179942.2	170679.8	323114
180942.2	170679.8	323115
181942.2	170679.8	323116
182942.2	170679.8	323117
183942.2	170679.8	323118
184942.2	170679.8	323119
185942.2	170679.8	323120
178942.2	170179.8	323121
179942.2	170179.8	323122
180942.2	170179.8	323123
181942.2	170179.8	323124
182942.2	170179.8	323125
183942.2	170179.8	323126
184942.2	170179.8	323127
185942.2	170179.8	323128
178942.2	169679.8	323129
179942.2	169679.8	323130
180942.2	169679.8	323131
181942.2	169679.8	323132
182942.2	169679.8	323133
183942.2	169679.8	323134
184942.2	169679.8	323135
185942.2	169679.8	323136
178942.2	169179.8	323137
179942.2	169179.8	323138
180942.2	169179.8	323139
181942.2	169179.8	323140
182942.2	169179.8	323141
183942.2	169179.8	323142
184942.2	169179.8	323143
185942.2	169179.8	323144
178942.2	168679.8	323145
179942.2	168679.8	323146
180942.2	168679.8	323147
181942.2	168679.8	323148
182942.2	168679.8	323149
183942.2	168679.8	323150
184942.2	168679.8	323151
185942.2	168679.8	323152
178942.2	168179.8	323153
179942.2	168179.8	323154
180942.2	168179.8	323155
181942.2	168179.8	323156
182942.2	168179.8	323157
183942.2	168179.8	323158
184942.2	168179.8	323159
185942.2	168179.8	323160
186942.2	177679.8	324001
187942.2	177679.8	324002
188942.2	177679.8	324003
189942.2	177679.8	324004
190942.2	177679.8	324005
191942.2	177679.8	324006
192942.2	177679.8	324007
193942.2	177679.8	324008
186942.2	177179.8	324009
187942.2	177179.8	324010
188942.2	177179.8	324011
189942.2	177179.8	324012
190942.2	177179.8	324013
191942.2	177179.8	324014
192942.2	177179.8	324015
193942.2	177179.8	324016
186942.2	176679.8	324017
187942.2	176679.8	324018
188942.2	176679.8	324019
189942.2	176679.8	324020
190942.2	176679.8	324021
191942.2	176679.8	324022
192942.2	176679.8	324023
193942.2	176679.8	324024
186942.2	176179.8	324025
187942.2	176179.8	324026
188942.2	176179.8	324027
189942.2	176179.8	324028
190942.2	176179.8	324029
191942.2	176179.8	324030
192942.2	176179.8	324031
193942.2	176179.8	324032
186942.2	175679.8	324033
187942.2	175679.8	324034
188942.2	175679.8	324035
189942.2	175679.8	324036
190942.2	175679.8	324037
191942.2	175679.8	324038
192942.2	175679.8	324039
193942.2	175679.8	324040
186942.2	175179.8	324041
187942.2	175179.8	324042
188942.2	175179.8	324043
189942.2	175179.8	324044
190942.2	175179.8	324045
191942.2	175179.8	324046
192942.2	175179.8	324047
193942.2	175179.8	324048
186942.2	174679.8	324049
187942.2	174679.8	324050
188942.2	174679.8	324051
189942.2	174679.8	324052
190942.2	174679.8	324053
191942.2	174679.8	324054
192942.2	174679.8	324055
193942.2	174679.8	324056
186942.2	174179.8	324057
187942.2	174179.8	324058
188942.2	174179.8	324059
189942.2	174179.8	324060
190942.2	174179.8	324061
191942.2	174179.8	324062
192942.2	174179.8	324063
193942.2	174179.8	324064
186942.2	173679.8	324065
187942.2	173679.8	324066
188942.2	173679.8	324067
189942.2	173679.8	324068
190942.2	173679.8	324069
191942.2	173679.8	324070
192942.2	173679.8	324071
193942.2	173679.8	324072
186942.2	173179.8	324073
187942.2	173179.8	324074
188942.2	173179.8	324075
189942.2	173179.8	324076
190942.2	173179.8	324077
191942.2	173179.8	324078
192942.2	173179.8	324079
193942.2	173179.8	324080
186942.2	172679.8	324081
187942.2	172679.8	324082
188942.2	172679.8	324083
189942.2	172679.8	324084
190942.2	172679.8	324085
191942.2	172679.8	324086
192942.2	172679.8	324087
193942.2	172679.8	324088
186942.2	172179.8	324089
187942.2	172179.8	324090
188942.2	172179.8	324091
189942.2	172179.8	324092
190942.2	172179.8	324093
191942.2	172179.8	324094
192942.2	172179.8	324095
193942.2	172179.8	324096
186942.2	171679.8	324097
187942.2	171679.8	324098
188942.2	171679.8	324099
189942.2	171679.8	324100
190942.2	171679.8	324101
191942.2	171679.8	324102
192942.2	171679.8	324103
193942.2	171679.8	324104
186942.2	171179.8	324105
187942.2	171179.8	324106
188942.2	171179.8	324107
189942.2	171179.8	324108
190942.2	171179.8	324109
191942.2	171179.8	324110
192942.2	171179.8	324111
193942.2	171179.8	324112
186942.2	170679.8	324113
187942.2	170679.8	324114
188942.2	170679.8	324115
189942.2	170679.8	324116
190942.2	170679.8	324117
191942.2	170679.8	324118
192942.2	170679.8	324119
193942.2	170679.8	324120
186942.2	170179.8	324121
187942.2	170179.8	324122
188942.2	170179.8	324123
189942.2	170179.8	324124
190942.2	170179.8	324125
191942.2	170179.8	324126
192942.2	170179.8	324127
193942.2	170179.8	324128
186942.2	169679.8	324129
187942.2	169679.8	324130
188942.2	169679.8	324131
189942.2	169679.8	324132
190942.2	169679.8	324133
191942.2	169679.8	324134
192942.2	169679.8	324135
193942.2	169679.8	324136
186942.2	169179.8	324137
187942.2	169179.8	324138
188942.2	169179.8	324139
189942.2	169179.8	324140
190942.2	169179.8	324141
191942.2	169179.8	324142
192942.2	169179.8	324143
193942.2	169179.8	324144
186942.2	168679.8	324145
187942.2	168679.8	324146
188942.2	168679.8	324147
189942.2	168679.8	324148
190942.2	168679.8	324149
191942.2	168679.8	324150
192942.2	168679.8	324151
193942.2	168679.8	324152
186942.2	168179.8	324153
187942.2	168179.8	324154
188942.2	168179.8	324155
189942.2	168179.8	324156
190942.2	168179.8	324157
191942.2	168179.8	324158
192942.2	168179.8	324159
193942.2	168179.8	324160
162942.2	167679.8	325001
163942.2	167679.8	325002
164942.2	167679.8	325003
165942.2	167679.8	325004
166942.2	167679.8	325005
167942.2	167679.8	325006
168942.2	167679.8	325007
169942.2	167679.8	325008
162942.2	167179.8	325009
163942.2	167179.8	325010
164942.2	167179.8	325011
165942.2	167179.8	325012
166942.2	167179.8	325013
167942.2	167179.8	325014
168942.2	167179.8	325015
169942.2	167179.8	325016
162942.2	166679.8	325017
163942.2	166679.8	325018
164942.2	166679.8	325019
165942.2	166679.8	325020
166942.2	166679.8	325021
167942.2	166679.8	325022
168942.2	166679.8	325023
169942.2	166679.8	325024
162942.2	166179.8	325025
163942.2	166179.8	325026
164942.2	166179.8	325027
165942.2	166179.8	325028
166942.2	166179.8	325029
167942.2	166179.8	325030
168942.2	166179.8	325031
169942.2	166179.8	325032
162942.2	165679.8	325033
163942.2	165679.8	325034
164942.2	165679.8	325035
165942.2	165679.8	325036
166942.2	165679.8	325037
167942.2	165679.8	325038
168942.2	165679.8	325039
169942.2	165679.8	325040
162942.2	165179.8	325041
163942.2	165179.8	325042
164942.2	165179.8	325043
165942.2	165179.8	325044
166942.2	165179.8	325045
167942.2	165179.8	325046
168942.2	165179.8	325047
162942.2	164679.8	325049
163942.2	164679.8	325050
164942.2	164679.8	325051
165942.2	164679.8	325052
166942.2	164679.8	325053
167942.2	164679.8	325054
168942.2	164679.8	325055
162942.2	164179.8	325057
163942.2	164179.8	325058
164942.2	164179.8	325059
165942.2	164179.8	325060
166942.2	164179.8	325061
167942.2	164179.8	325062
168942.2	164179.8	325063
162942.2	163679.8	325065
163942.2	163679.8	325066
164942.2	163679.8	325067
165942.2	163679.8	325068
166942.2	163679.8	325069
167942.2	163679.8	325070
168942.2	163679.8	325071
162942.2	163179.8	325073
163942.2	163179.8	325074
164942.2	163179.8	325075
165942.2	163179.8	325076
166942.2	163179.8	325077
167942.2	163179.8	325078
168942.2	163179.8	325079
162942.2	162679.8	325081
163942.2	162679.8	325082
164942.2	162679.8	325083
165942.2	162679.8	325084
166942.2	162679.8	325085
167942.2	162679.8	325086
168942.2	162679.8	325087
162942.2	162179.8	325089
163942.2	162179.8	325090
164942.2	162179.8	325091
165942.2	162179.8	325092
166942.2	162179.8	325093
167942.2	162179.8	325094
168942.2	162179.8	325095
162942.2	161679.8	325097
163942.2	161679.8	325098
164942.2	161679.8	325099
165942.2	161679.8	325100
166942.2	161679.8	325101
167942.2	161679.8	325102
168942.2	161679.8	325103
162942.2	161179.8	325105
163942.2	161179.8	325106
164942.2	161179.8	325107
166942.2	161179.8	325109
167942.2	161179.8	325110
168942.2	161179.8	325111
162942.2	160679.8	325113
163942.2	160679.8	325114
166942.2	160679.8	325117
167942.2	160679.8	325118
168942.2	160679.8	325119
169942.2	160679.8	325120
162942.2	160179.8	325121
163942.2	160179.8	325122
166942.2	160179.8	325125
167942.2	160179.8	325126
168942.2	160179.8	325127
162942.2	159679.8	325129
166942.2	159679.8	325133
167942.2	159679.8	325134
168942.2	159679.8	325135
166942.2	159179.8	325141
170942.2	167679.8	326001
171942.2	167679.8	326002
172942.2	167679.8	326003
173942.2	167679.8	326004
174942.2	167679.8	326005
175942.2	167679.8	326006
176942.2	167679.8	326007
177942.2	167679.8	326008
170942.2	167179.8	326009
171942.2	167179.8	326010
172942.2	167179.8	326011
173942.2	167179.8	326012
174942.2	167179.8	326013
175942.2	167179.8	326014
176942.2	167179.8	326015
177942.2	167179.8	326016
170942.2	166679.8	326017
171942.2	166679.8	326018
172942.2	166679.8	326019
173942.2	166679.8	326020
174942.2	166679.8	326021
175942.2	166679.8	326022
176942.2	166679.8	326023
177942.2	166679.8	326024
170942.2	166179.8	326025
171942.2	166179.8	326026
172942.2	166179.8	326027
173942.2	166179.8	326028
174942.2	166179.8	326029
175942.2	166179.8	326030
177942.2	166179.8	326032
170942.2	165679.8	326033
171942.2	165679.8	326034
172942.2	165679.8	326035
173942.2	165679.8	326036
174942.2	165679.8	326037
175942.2	165679.8	326038
170942.2	165179.8	326041
171942.2	165179.8	326042
172942.2	165179.8	326043
173942.2	165179.8	326044
174942.2	165179.8	326045
172942.2	164679.8	326051
178942.2	167679.8	327001
179942.2	167679.8	327002
180942.2	167679.8	327003
181942.2	167679.8	327004
182942.2	167679.8	327005
183942.2	167679.8	327006
184942.2	167679.8	327007
185942.2	167679.8	327008
178942.2	167179.8	327009
179942.2	167179.8	327010
180942.2	167179.8	327011
181942.2	167179.8	327012
182942.2	167179.8	327013
183942.2	167179.8	327014
184942.2	167179.8	327015
185942.2	167179.8	327016
178942.2	166679.8	327017
179942.2	166679.8	327018
180942.2	166679.8	327019
181942.2	166679.8	327020
182942.2	166679.8	327021
183942.2	166679.8	327022
184942.2	166679.8	327023
185942.2	166679.8	327024
178942.2	166179.8	327025
179942.2	166179.8	327026
180942.2	166179.8	327027
181942.2	166179.8	327028
182942.2	166179.8	327029
183942.2	166179.8	327030
184942.2	166179.8	327031
185942.2	166179.8	327032
178942.2	165679.8	327033
179942.2	165679.8	327034
180942.2	165679.8	327035
181942.2	165679.8	327036
182942.2	165679.8	327037
183942.2	165679.8	327038
184942.2	165679.8	327039
185942.2	165679.8	327040
180942.2	165179.8	327043
181942.2	165179.8	327044
182942.2	165179.8	327045
183942.2	165179.8	327046
184942.2	165179.8	327047
185942.2	165179.8	327048
180942.2	164679.8	327051
181942.2	164679.8	327052
182942.2	164679.8	327053
183942.2	164679.8	327054
184942.2	164679.8	327055
185942.2	164679.8	327056
180942.2	164179.8	327059
181942.2	164179.8	327060
182942.2	164179.8	327061
183942.2	164179.8	327062
184942.2	164179.8	327063
185942.2	164179.8	327064
181942.2	163679.8	327068
182942.2	163679.8	327069
183942.2	163679.8	327070
184942.2	163679.8	327071
185942.2	163679.8	327072
181942.2	163179.8	327076
182942.2	163179.8	327077
183942.2	163179.8	327078
184942.2	163179.8	327079
185942.2	163179.8	327080
183942.2	162679.8	327086
184942.2	162679.8	327087
185942.2	162679.8	327088
182942.2	162179.8	327093
183942.2	162179.8	327094
184942.2	162179.8	327095
185942.2	162179.8	327096
182942.2	161679.8	327101
186942.2	167679.8	328001
187942.2	167679.8	328002
188942.2	167679.8	328003
189942.2	167679.8	328004
190942.2	167679.8	328005
191942.2	167679.8	328006
192942.2	167679.8	328007
193942.2	167679.8	328008
186942.2	167179.8	328009
187942.2	167179.8	328010
188942.2	167179.8	328011
189942.2	167179.8	328012
190942.2	167179.8	328013
191942.2	167179.8	328014
192942.2	167179.8	328015
193942.2	167179.8	328016
186942.2	166679.8	328017
187942.2	166679.8	328018
188942.2	166679.8	328019
189942.2	166679.8	328020
190942.2	166679.8	328021
191942.2	166679.8	328022
192942.2	166679.8	328023
193942.2	166679.8	328024
186942.2	166179.8	328025
187942.2	166179.8	328026
188942.2	166179.8	328027
189942.2	166179.8	328028
190942.2	166179.8	328029
191942.2	166179.8	328030
192942.2	166179.8	328031
193942.2	166179.8	328032
186942.2	165679.8	328033
187942.2	165679.8	328034
188942.2	165679.8	328035
189942.2	165679.8	328036
190942.2	165679.8	328037
191942.2	165679.8	328038
192942.2	165679.8	328039
193942.2	165679.8	328040
186942.2	165179.8	328041
187942.2	165179.8	328042
188942.2	165179.8	328043
189942.2	165179.8	328044
190942.2	165179.8	328045
191942.2	165179.8	328046
192942.2	165179.8	328047
193942.2	165179.8	328048
186942.2	164679.8	328049
187942.2	164679.8	328050
188942.2	164679.8	328051
189942.2	164679.8	328052
190942.2	164679.8	328053
191942.2	164679.8	328054
192942.2	164679.8	328055
193942.2	164679.8	328056
186942.2	164179.8	328057
187942.2	164179.8	328058
188942.2	164179.8	328059
189942.2	164179.8	328060
190942.2	164179.8	328061
191942.2	164179.8	328062
192942.2	164179.8	328063
193942.2	164179.8	328064
186942.2	163679.8	328065
187942.2	163679.8	328066
188942.2	163679.8	328067
189942.2	163679.8	328068
190942.2	163679.8	328069
191942.2	163679.8	328070
192942.2	163679.8	328071
193942.2	163679.8	328072
186942.2	163179.8	328073
187942.2	163179.8	328074
188942.2	163179.8	328075
189942.2	163179.8	328076
190942.2	163179.8	328077
191942.2	163179.8	328078
192942.2	163179.8	328079
193942.2	163179.8	328080
186942.2	162679.8	328081
187942.2	162679.8	328082
188942.2	162679.8	328083
189942.2	162679.8	328084
190942.2	162679.8	328085
191942.2	162679.8	328086
192942.2	162679.8	328087
193942.2	162679.8	328088
186942.2	162179.8	328089
188942.2	162179.8	328091
189942.2	162179.8	328092
190942.2	162179.8	328093
191942.2	162179.8	328094
192942.2	162179.8	328095
193942.2	162179.8	328096
188942.2	161679.8	328099
189942.2	161679.8	328100
190942.2	161679.8	328101
191942.2	161679.8	328102
187942.2	161179.8	328106
188942.2	161179.8	328107
189942.2	161179.8	328108
190942.2	161179.8	328109
188942.2	160679.8	328115
189942.2	160679.8	328116
190942.2	160679.8	328117
188942.2	160179.8	328123
189942.2	160179.8	328124
190942.2	160179.8	328125
194942.2	177679.8	331001
195942.2	177679.8	331002
196942.2	177679.8	331003
197942.2	177679.8	331004
198942.2	177679.8	331005
199942.2	177679.8	331006
200942.2	177679.8	331007
201942.2	177679.8	331008
194942.2	177179.8	331009
195942.2	177179.8	331010
196942.2	177179.8	331011
197942.2	177179.8	331012
198942.2	177179.8	331013
199942.2	177179.8	331014
200942.2	177179.8	331015
201942.2	177179.8	331016
194942.2	176679.8	331017
195942.2	176679.8	331018
196942.2	176679.8	331019
197942.2	176679.8	331020
198942.2	176679.8	331021
199942.2	176679.8	331022
200942.2	176679.8	331023
201942.2	176679.8	331024
194942.2	176179.8	331025
195942.2	176179.8	331026
196942.2	176179.8	331027
197942.2	176179.8	331028
198942.2	176179.8	331029
199942.2	176179.8	331030
200942.2	176179.8	331031
201942.2	176179.8	331032
194942.2	175679.8	331033
195942.2	175679.8	331034
196942.2	175679.8	331035
197942.2	175679.8	331036
198942.2	175679.8	331037
199942.2	175679.8	331038
200942.2	175679.8	331039
201942.2	175679.8	331040
194942.2	175179.8	331041
195942.2	175179.8	331042
196942.2	175179.8	331043
197942.2	175179.8	331044
198942.2	175179.8	331045
199942.2	175179.8	331046
200942.2	175179.8	331047
201942.2	175179.8	331048
194942.2	174679.8	331049
195942.2	174679.8	331050
196942.2	174679.8	331051
197942.2	174679.8	331052
198942.2	174679.8	331053
199942.2	174679.8	331054
200942.2	174679.8	331055
201942.2	174679.8	331056
194942.2	174179.8	331057
195942.2	174179.8	331058
196942.2	174179.8	331059
197942.2	174179.8	331060
198942.2	174179.8	331061
199942.2	174179.8	331062
200942.2	174179.8	331063
201942.2	174179.8	331064
194942.2	173679.8	331065
195942.2	173679.8	331066
196942.2	173679.8	331067
197942.2	173679.8	331068
198942.2	173679.8	331069
199942.2	173679.8	331070
200942.2	173679.8	331071
201942.2	173679.8	331072
194942.2	173179.8	331073
195942.2	173179.8	331074
196942.2	173179.8	331075
197942.2	173179.8	331076
198942.2	173179.8	331077
199942.2	173179.8	331078
200942.2	173179.8	331079
201942.2	173179.8	331080
194942.2	172679.8	331081
195942.2	172679.8	331082
196942.2	172679.8	331083
197942.2	172679.8	331084
198942.2	172679.8	331085
199942.2	172679.8	331086
200942.2	172679.8	331087
201942.2	172679.8	331088
194942.2	172179.8	331089
195942.2	172179.8	331090
196942.2	172179.8	331091
197942.2	172179.8	331092
198942.2	172179.8	331093
199942.2	172179.8	331094
200942.2	172179.8	331095
201942.2	172179.8	331096
194942.2	171679.8	331097
195942.2	171679.8	331098
196942.2	171679.8	331099
197942.2	171679.8	331100
198942.2	171679.8	331101
199942.2	171679.8	331102
200942.2	171679.8	331103
201942.2	171679.8	331104
194942.2	171179.8	331105
195942.2	171179.8	331106
196942.2	171179.8	331107
197942.2	171179.8	331108
198942.2	171179.8	331109
199942.2	171179.8	331110
200942.2	171179.8	331111
201942.2	171179.8	331112
194942.2	170679.8	331113
195942.2	170679.8	331114
196942.2	170679.8	331115
197942.2	170679.8	331116
198942.2	170679.8	331117
199942.2	170679.8	331118
200942.2	170679.8	331119
201942.2	170679.8	331120
194942.2	170179.8	331121
195942.2	170179.8	331122
196942.2	170179.8	331123
197942.2	170179.8	331124
198942.2	170179.8	331125
199942.2	170179.8	331126
200942.2	170179.8	331127
201942.2	170179.8	331128
194942.2	169679.8	331129
195942.2	169679.8	331130
196942.2	169679.8	331131
197942.2	169679.8	331132
198942.2	169679.8	331133
199942.2	169679.8	331134
200942.2	169679.8	331135
201942.2	169679.8	331136
194942.2	169179.8	331137
195942.2	169179.8	331138
196942.2	169179.8	331139
197942.2	169179.8	331140
198942.2	169179.8	331141
199942.2	169179.8	331142
200942.2	169179.8	331143
201942.2	169179.8	331144
194942.2	168679.8	331145
195942.2	168679.8	331146
196942.2	168679.8	331147
197942.2	168679.8	331148
198942.2	168679.8	331149
199942.2	168679.8	331150
200942.2	168679.8	331151
201942.2	168679.8	331152
194942.2	168179.8	331153
195942.2	168179.8	331154
196942.2	168179.8	331155
197942.2	168179.8	331156
198942.2	168179.8	331157
199942.2	168179.8	331158
200942.2	168179.8	331159
201942.2	168179.8	331160
202942.2	177679.8	332001
203942.2	177679.8	332002
204942.2	177679.8	332003
205942.2	177679.8	332004
206942.2	177679.8	332005
207942.2	177679.8	332006
208942.2	177679.8	332007
209942.2	177679.8	332008
202942.2	177179.8	332009
203942.2	177179.8	332010
204942.2	177179.8	332011
205942.2	177179.8	332012
206942.2	177179.8	332013
207942.2	177179.8	332014
208942.2	177179.8	332015
209942.2	177179.8	332016
202942.2	176679.8	332017
203942.2	176679.8	332018
204942.2	176679.8	332019
205942.2	176679.8	332020
206942.2	176679.8	332021
207942.2	176679.8	332022
208942.2	176679.8	332023
209942.2	176679.8	332024
202942.2	176179.8	332025
203942.2	176179.8	332026
204942.2	176179.8	332027
205942.2	176179.8	332028
206942.2	176179.8	332029
207942.2	176179.8	332030
208942.2	176179.8	332031
209942.2	176179.8	332032
202942.2	175679.8	332033
203942.2	175679.8	332034
204942.2	175679.8	332035
205942.2	175679.8	332036
206942.2	175679.8	332037
207942.2	175679.8	332038
208942.2	175679.8	332039
209942.2	175679.8	332040
202942.2	175179.8	332041
203942.2	175179.8	332042
204942.2	175179.8	332043
205942.2	175179.8	332044
206942.2	175179.8	332045
207942.2	175179.8	332046
208942.2	175179.8	332047
209942.2	175179.8	332048
202942.2	174679.8	332049
203942.2	174679.8	332050
204942.2	174679.8	332051
205942.2	174679.8	332052
206942.2	174679.8	332053
207942.2	174679.8	332054
208942.2	174679.8	332055
209942.2	174679.8	332056
202942.2	174179.8	332057
203942.2	174179.8	332058
204942.2	174179.8	332059
205942.2	174179.8	332060
206942.2	174179.8	332061
207942.2	174179.8	332062
208942.2	174179.8	332063
209942.2	174179.8	332064
202942.2	173679.8	332065
203942.2	173679.8	332066
204942.2	173679.8	332067
205942.2	173679.8	332068
206942.2	173679.8	332069
207942.2	173679.8	332070
208942.2	173679.8	332071
209942.2	173679.8	332072
202942.2	173179.8	332073
203942.2	173179.8	332074
204942.2	173179.8	332075
205942.2	173179.8	332076
206942.2	173179.8	332077
207942.2	173179.8	332078
208942.2	173179.8	332079
209942.2	173179.8	332080
202942.2	172679.8	332081
203942.2	172679.8	332082
204942.2	172679.8	332083
205942.2	172679.8	332084
206942.2	172679.8	332085
207942.2	172679.8	332086
208942.2	172679.8	332087
209942.2	172679.8	332088
202942.2	172179.8	332089
203942.2	172179.8	332090
204942.2	172179.8	332091
205942.2	172179.8	332092
206942.2	172179.8	332093
207942.2	172179.8	332094
208942.2	172179.8	332095
209942.2	172179.8	332096
202942.2	171679.8	332097
203942.2	171679.8	332098
204942.2	171679.8	332099
205942.2	171679.8	332100
206942.2	171679.8	332101
207942.2	171679.8	332102
208942.2	171679.8	332103
209942.2	171679.8	332104
202942.2	171179.8	332105
203942.2	171179.8	332106
204942.2	171179.8	332107
205942.2	171179.8	332108
206942.2	171179.8	332109
207942.2	171179.8	332110
208942.2	171179.8	332111
209942.2	171179.8	332112
202942.2	170679.8	332113
203942.2	170679.8	332114
204942.2	170679.8	332115
205942.2	170679.8	332116
206942.2	170679.8	332117
207942.2	170679.8	332118
208942.2	170679.8	332119
209942.2	170679.8	332120
202942.2	170179.8	332121
203942.2	170179.8	332122
204942.2	170179.8	332123
205942.2	170179.8	332124
206942.2	170179.8	332125
207942.2	170179.8	332126
208942.2	170179.8	332127
209942.2	170179.8	332128
202942.2	169679.8	332129
203942.2	169679.8	332130
204942.2	169679.8	332131
205942.2	169679.8	332132
206942.2	169679.8	332133
207942.2	169679.8	332134
208942.2	169679.8	332135
209942.2	169679.8	332136
202942.2	169179.8	332137
203942.2	169179.8	332138
204942.2	169179.8	332139
205942.2	169179.8	332140
206942.2	169179.8	332141
207942.2	169179.8	332142
208942.2	169179.8	332143
209942.2	169179.8	332144
202942.2	168679.8	332145
203942.2	168679.8	332146
204942.2	168679.8	332147
205942.2	168679.8	332148
206942.2	168679.8	332149
207942.2	168679.8	332150
208942.2	168679.8	332151
209942.2	168679.8	332152
202942.2	168179.8	332153
203942.2	168179.8	332154
204942.2	168179.8	332155
205942.2	168179.8	332156
206942.2	168179.8	332157
207942.2	168179.8	332158
208942.2	168179.8	332159
209942.2	168179.8	332160
210942.2	177679.8	333001
211942.2	177679.8	333002
212942.2	177679.8	333003
213942.2	177679.8	333004
214942.2	177679.8	333005
215942.2	177679.8	333006
216942.2	177679.8	333007
217942.2	177679.8	333008
210942.2	177179.8	333009
211942.2	177179.8	333010
212942.2	177179.8	333011
213942.2	177179.8	333012
214942.2	177179.8	333013
215942.2	177179.8	333014
216942.2	177179.8	333015
217942.2	177179.8	333016
210942.2	176679.8	333017
211942.2	176679.8	333018
212942.2	176679.8	333019
213942.2	176679.8	333020
214942.2	176679.8	333021
215942.2	176679.8	333022
216942.2	176679.8	333023
217942.2	176679.8	333024
210942.2	176179.8	333025
211942.2	176179.8	333026
212942.2	176179.8	333027
213942.2	176179.8	333028
214942.2	176179.8	333029
215942.2	176179.8	333030
216942.2	176179.8	333031
217942.2	176179.8	333032
210942.2	175679.8	333033
211942.2	175679.8	333034
212942.2	175679.8	333035
213942.2	175679.8	333036
214942.2	175679.8	333037
215942.2	175679.8	333038
216942.2	175679.8	333039
217942.2	175679.8	333040
210942.2	175179.8	333041
211942.2	175179.8	333042
212942.2	175179.8	333043
213942.2	175179.8	333044
214942.2	175179.8	333045
215942.2	175179.8	333046
216942.2	175179.8	333047
217942.2	175179.8	333048
210942.2	174679.8	333049
211942.2	174679.8	333050
212942.2	174679.8	333051
213942.2	174679.8	333052
214942.2	174679.8	333053
215942.2	174679.8	333054
216942.2	174679.8	333055
217942.2	174679.8	333056
210942.2	174179.8	333057
211942.2	174179.8	333058
212942.2	174179.8	333059
213942.2	174179.8	333060
214942.2	174179.8	333061
215942.2	174179.8	333062
216942.2	174179.8	333063
217942.2	174179.8	333064
210942.2	173679.8	333065
211942.2	173679.8	333066
212942.2	173679.8	333067
213942.2	173679.8	333068
214942.2	173679.8	333069
215942.2	173679.8	333070
216942.2	173679.8	333071
217942.2	173679.8	333072
210942.2	173179.8	333073
211942.2	173179.8	333074
212942.2	173179.8	333075
213942.2	173179.8	333076
214942.2	173179.8	333077
215942.2	173179.8	333078
216942.2	173179.8	333079
217942.2	173179.8	333080
210942.2	172679.8	333081
211942.2	172679.8	333082
212942.2	172679.8	333083
213942.2	172679.8	333084
214942.2	172679.8	333085
215942.2	172679.8	333086
216942.2	172679.8	333087
217942.2	172679.8	333088
210942.2	172179.8	333089
211942.2	172179.8	333090
212942.2	172179.8	333091
213942.2	172179.8	333092
214942.2	172179.8	333093
215942.2	172179.8	333094
216942.2	172179.8	333095
217942.2	172179.8	333096
210942.2	171679.8	333097
211942.2	171679.8	333098
212942.2	171679.8	333099
213942.2	171679.8	333100
214942.2	171679.8	333101
215942.2	171679.8	333102
216942.2	171679.8	333103
217942.2	171679.8	333104
210942.2	171179.8	333105
211942.2	171179.8	333106
212942.2	171179.8	333107
213942.2	171179.8	333108
214942.2	171179.8	333109
215942.2	171179.8	333110
216942.2	171179.8	333111
217942.2	171179.8	333112
210942.2	170679.8	333113
211942.2	170679.8	333114
212942.2	170679.8	333115
213942.2	170679.8	333116
214942.2	170679.8	333117
215942.2	170679.8	333118
216942.2	170679.8	333119
217942.2	170679.8	333120
210942.2	170179.8	333121
211942.2	170179.8	333122
212942.2	170179.8	333123
213942.2	170179.8	333124
214942.2	170179.8	333125
215942.2	170179.8	333126
216942.2	170179.8	333127
217942.2	170179.8	333128
210942.2	169679.8	333129
211942.2	169679.8	333130
212942.2	169679.8	333131
213942.2	169679.8	333132
214942.2	169679.8	333133
215942.2	169679.8	333134
216942.2	169679.8	333135
217942.2	169679.8	333136
210942.2	169179.8	333137
211942.2	169179.8	333138
212942.2	169179.8	333139
213942.2	169179.8	333140
214942.2	169179.8	333141
215942.2	169179.8	333142
216942.2	169179.8	333143
217942.2	169179.8	333144
210942.2	168679.8	333145
211942.2	168679.8	333146
212942.2	168679.8	333147
213942.2	168679.8	333148
214942.2	168679.8	333149
